variant,run_label,iteration,event,dimension,objective,step_norm,interpretation
latest_weighted,round3_seed07_reach_x2,55,coordinate_accept,speed_fade_mps,0.03648184054249873,0.11659072985002934,reach_x2
latest_weighted,round3_seed07_reach_x2,56,coordinate_accept,stribeck_speed_mps,0.03648180977107307,0.11659072985002934,reach_x2
latest_weighted,round3_seed07_reach_x2,57,coordinate_accept,speed_fade_mps,0.03648168015984416,0.11659072985002934,reach_x2
latest_weighted,round3_seed07_reach_x2,58,coordinate_accept,speed_fade_mps,0.03648161996893998,0.11659072985002934,reach_x2
latest_weighted,round3_seed07_reach_x2,59,coordinate_accept,rel_weight,0.036480840102348484,0.11659072985002934,reach_x2
latest_weighted,round3_seed07_reach_x2,60,coordinate_accept,stribeck_speed_mps,0.03648057056574828,0.11659072985002934,reach_x2
latest_weighted,round3_seed07_reach_x2,61,coordinate_accept,stribeck_speed_mps,0.03648048726270639,0.11659072985002934,reach_x2
latest_weighted,round3_seed07_reach_x2,62,coordinate_accept,speed_fade_mps,0.036480394978685875,0.11659072985002934,reach_x2
latest_weighted,round3_seed07_reach_x2,63,coordinate_accept,speed_fade_mps,0.036480361455278595,0.11659072985002934,reach_x2
latest_weighted,round3_seed07_reach_x2,64,coordinate_accept,stribeck_speed_mps,0.03648030505744479,0.11659072985002934,reach_x2
latest_weighted,round3_seed07_reach_x2,65,coordinate_accept,speed_fade_mps,0.03648027769667757,0.11659072985002934,reach_x2
latest_weighted,round3_seed07_reach_x2,66,coordinate_accept,rel_weight,0.03647966918043546,0.11659072985002934,reach_x2
latest_weighted,round3_seed07_reach_x2,67,coordinate_accept,stribeck_speed_mps,0.03647939308293675,0.11659072985002934,reach_x2
latest_weighted,round3_seed07_reach_x2,68,coordinate_accept,stribeck_speed_mps,0.036479270513819655,0.11659072985002934,reach_x2
latest_weighted,round3_seed07_reach_x2,69,coordinate_accept,speed_fade_mps,0.03647919304390317,0.11659072985002934,reach_x2
latest_weighted,round3_seed07_reach_x2,70,coordinate_accept,speed_fade_mps,0.03647917568651695,0.11659072985002934,reach_x2
latest_weighted,round3_seed07_reach_x2,71,coordinate_accept,stribeck_speed_mps,0.03647917002831805,0.11659072985002934,reach_x2
latest_weighted,round3_seed07_reach_x2,72,coordinate_accept,speed_fade_mps,0.03647916659121713,0.11659072985002934,reach_x2
latest_weighted,round3_seed07_reach_x2,73,coordinate_accept,rel_weight,0.03647878067909235,0.11659072985002934,reach_x2
latest_weighted,round3_seed07_reach_x2,74,coordinate_accept,stribeck_speed_mps,0.03647849755629489,0.11659072985002934,reach_x2
latest_weighted,round3_seed07_reach_x2,75,coordinate_accept,stribeck_speed_mps,0.03647833698903873,0.11659072985002934,reach_x2
latest_weighted,round3_seed07_reach_x2,76,coordinate_accept,stribeck_speed_mps,0.03647830900056923,0.11659072985002934,reach_x2
latest_weighted,round3_seed07_reach_x2,77,coordinate_accept,speed_fade_mps,0.036478289566189495,0.11659072985002934,reach_x2
latest_weighted,round3_seed07_reach_x2,78,coordinate_accept,stribeck_speed_mps,0.03647826624687083,0.11659072985002934,reach_x2
latest_weighted,round3_seed07_reach_x2,79,coordinate_accept,speed_fade_mps,0.03647825659742909,0.11659072985002934,reach_x2
latest_weighted,round3_seed07_reach_x2,80,coordinate_accept,rel_weight,0.03647811303362286,0.11659072985002934,reach_x2
latest_weighted,round3_seed07_reach_x2,81,coordinate_accept,stribeck_speed_mps,0.03647785130388179,0.11659072985002934,reach_x2
latest_weighted,round3_seed07_reach_x2,82,coordinate_accept,stribeck_speed_mps,0.036477704061253544,0.11659072985002934,reach_x2
latest_weighted,round3_seed07_reach_x2,83,coordinate_accept,stribeck_speed_mps,0.03647768024685021,0.11659072985002934,reach_x2
latest_weighted,round3_seed07_reach_x2,84,coordinate_accept,speed_fade_mps,0.03647765257702045,0.11659072985002934,reach_x2
latest_weighted,round3_seed07_reach_x2,85,coordinate_accept,stribeck_speed_mps,0.03647763095207718,0.11659072985002934,reach_x2
latest_weighted,round3_seed07_reach_x2,86,coordinate_accept,speed_fade_mps,0.036477606866612194,0.11659072985002934,reach_x2
latest_weighted,round3_seed07_reach_x2,87,shrink,,0.036477606866612194,0.06412490141751614,reach_x2
latest_weighted,round3_seed07_reach_x2,88,coordinate_accept,rel_weight,0.03647752840193328,0.06412490141751614,reach_x2
latest_weighted,round3_seed07_reach_x2,89,coordinate_accept,stribeck_speed_mps,0.03647745719130681,0.06412490141751614,reach_x2
latest_weighted,round3_seed08_reach_x2,0,coordinate_accept,delta_k,0.037145876870063224,4.211995359122194,reach_x2
latest_weighted,round3_seed08_reach_x2,1,coordinate_accept,delta_k,0.037144472918755715,4.211995359122194,reach_x2
latest_weighted,round3_seed08_reach_x2,2,coordinate_accept,delta_k,0.0371277789051359,4.211995359122194,reach_x2
latest_weighted,round3_seed08_reach_x2,3,coordinate_accept,delta_k,0.03700318807540699,4.211995359122194,reach_x2
latest_weighted,round3_seed08_reach_x2,4,coordinate_accept,k1,0.0370031801243748,4.211995359122194,reach_x2
latest_weighted,round3_seed08_reach_x2,5,coordinate_accept,k1,0.03700309532373737,4.211995359122194,reach_x2
latest_weighted,round3_seed08_reach_x2,6,coordinate_accept,k1,0.037002229643948066,4.211995359122194,reach_x2
latest_weighted,round3_seed08_reach_x2,7,coordinate_accept,k1,0.03699490009035823,4.211995359122194,reach_x2
latest_weighted,round3_seed08_reach_x2,8,coordinate_accept,k1,0.0369564429884743,4.211995359122194,reach_x2
latest_weighted,round3_seed08_reach_x2,9,shrink,,0.0369564429884743,2.316597447517207,reach_x2
latest_weighted,round3_seed08_reach_x2,10,shrink,,0.0369564429884743,1.2741285961344637,reach_x2
latest_weighted,round3_seed08_reach_x2,11,coordinate_accept,speed_fade_mps,0.03686273411588743,1.2741285961344637,reach_x2
latest_weighted,round3_seed08_reach_x2,12,coordinate_accept,rel_weight,0.0368017470628489,1.2741285961344637,reach_x2
latest_weighted,round3_seed08_reach_x2,13,coordinate_accept,rel_weight,0.03677997823201788,1.2741285961344637,reach_x2
latest_weighted,round3_seed08_reach_x2,14,coordinate_accept,speed_fade_mps,0.0367199281007258,1.2741285961344637,reach_x2
latest_weighted,round3_seed08_reach_x2,15,coordinate_accept,rel_weight,0.03665041972605172,1.2741285961344637,reach_x2
latest_weighted,round3_seed08_reach_x2,16,shrink,,0.03665041972605172,0.7007707278739552,reach_x2
latest_weighted,round3_seed08_reach_x2,17,coordinate_accept,k3_radps,0.0366390855164526,0.7007707278739552,reach_x2
latest_weighted,round3_seed08_reach_x2,18,shrink,,0.0366390855164526,0.3854239003306754,reach_x2
latest_weighted,round3_seed08_reach_x2,19,coordinate_accept,k3_radps,0.036634317291040774,0.3854239003306754,reach_x2
latest_weighted,round3_seed08_reach_x2,20,coordinate_accept,speed_fade_mps,0.03661665122255106,0.3854239003306754,reach_x2
latest_weighted,round3_seed08_reach_x2,21,coordinate_accept,k3_radps,0.036612155353145166,0.3854239003306754,reach_x2
latest_weighted,round3_seed08_reach_x2,22,coordinate_accept,rel_weight,0.03660493656347674,0.3854239003306754,reach_x2
latest_weighted,round3_seed08_reach_x2,23,coordinate_accept,k3_radps,0.036603970530430366,0.3854239003306754,reach_x2
latest_weighted,round3_seed08_reach_x2,24,coordinate_accept,speed_fade_mps,0.036592813885221086,0.3854239003306754,reach_x2
latest_weighted,round3_seed08_reach_x2,25,coordinate_accept,k3_radps,0.03658512828847322,0.3854239003306754,reach_x2
latest_weighted,round3_seed08_reach_x2,26,coordinate_accept,rel_weight,0.03657597160831516,0.3854239003306754,reach_x2
latest_weighted,round3_seed08_reach_x2,27,shrink,,0.03657597160831516,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,28,coordinate_accept,k3_radps,0.0365743386502855,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,29,coordinate_accept,speed_fade_mps,0.03656719763835077,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,30,coordinate_accept,k3_radps,0.03656622135514924,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,31,coordinate_accept,rel_weight,0.03656207412415258,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,32,coordinate_accept,k3_radps,0.03656125072621266,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,33,coordinate_accept,speed_fade_mps,0.03655546657804122,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,34,coordinate_accept,k3_radps,0.036553774737196135,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,35,coordinate_accept,rel_weight,0.03654955129065434,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,36,coordinate_accept,k1,0.036549476501483054,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,37,coordinate_accept,k1,0.0365491500324348,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,38,coordinate_accept,k1,0.03654855318375241,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,39,coordinate_accept,k1,0.03654774947184064,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,40,coordinate_accept,k1,0.036546786890402375,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,41,coordinate_accept,k1,0.036545724710251276,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,42,coordinate_accept,k1,0.03654470109153833,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,43,coordinate_accept,k1,0.03654376246036118,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,44,coordinate_accept,k1,0.0365429306587975,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,45,coordinate_accept,k1,0.03654217834306992,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,46,coordinate_accept,k1,0.03654147722985694,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,47,coordinate_accept,k1,0.03654084425832899,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,48,coordinate_accept,k1,0.03654028531916834,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,49,coordinate_accept,k1,0.03653977151146909,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,50,coordinate_accept,k1,0.036539310251907285,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,51,coordinate_accept,k1,0.03653889565635076,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,52,coordinate_accept,k1,0.0365385356003751,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,53,coordinate_accept,k1,0.03653821721983583,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,54,coordinate_accept,k1,0.036537938009635756,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,55,coordinate_accept,k1,0.036537687128697656,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,56,coordinate_accept,k1,0.03653746163242853,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,57,coordinate_accept,k1,0.03653726541701451,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,58,coordinate_accept,k1,0.03653708943566743,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,59,coordinate_accept,k1,0.036536933884211496,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,60,coordinate_accept,k1,0.03653679681277711,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,61,coordinate_accept,k1,0.036536674816407634,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,62,coordinate_accept,k1,0.03653656570850837,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,63,coordinate_accept,k1,0.03653646929427048,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,64,coordinate_accept,k1,0.036536383525701065,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,65,coordinate_accept,k1,0.036536307771724216,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,66,coordinate_accept,k1,0.036536240692158564,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,67,coordinate_accept,k1,0.03653618149919052,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,68,coordinate_accept,k1,0.03653612880873595,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,69,coordinate_accept,k1,0.036536082196662524,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,70,coordinate_accept,k1,0.03653604096406119,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,71,coordinate_accept,k1,0.03653600471765405,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,72,coordinate_accept,k1,0.0365359725831802,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,73,coordinate_accept,k1,0.03653594412081504,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,74,coordinate_accept,k1,0.03653591891458565,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,75,coordinate_accept,k1,0.036535896664581846,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,76,coordinate_accept,k1,0.03653587705467204,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,77,coordinate_accept,k1,0.0365358596801736,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,78,coordinate_accept,k1,0.03653584428446568,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,79,coordinate_accept,k1,0.03653583062677252,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,80,coordinate_accept,k1,0.03653581852302478,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,81,coordinate_accept,k1,0.03653580778899014,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,82,coordinate_accept,k1,0.03653579826617459,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,83,coordinate_accept,k1,0.03653578982033376,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,84,coordinate_accept,k1,0.03653578232729776,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,85,coordinate_accept,k1,0.0365357756774835,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,86,coordinate_accept,k1,0.03653576977768813,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,87,coordinate_accept,k1,0.036535764542505955,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,88,coordinate_accept,k1,0.03653575989721916,0.2119831451818715,reach_x2
latest_weighted,round3_seed08_reach_x2,89,coordinate_accept,k1,0.03653575577563537,0.2119831451818715,reach_x2
latest_weighted,round3_seed09_reach_x2,0,coordinate_accept,delta_k,0.03724204854042924,4.211995359122194,reach_x2
latest_weighted,round3_seed09_reach_x2,1,coordinate_accept,delta_k,0.037174995834967924,4.211995359122194,reach_x2
latest_weighted,round3_seed09_reach_x2,2,coordinate_accept,k1,0.037174879347802774,4.211995359122194,reach_x2
latest_weighted,round3_seed09_reach_x2,3,coordinate_accept,k1,0.0371740046294526,4.211995359122194,reach_x2
latest_weighted,round3_seed09_reach_x2,4,coordinate_accept,k1,0.03715643955735431,4.211995359122194,reach_x2
latest_weighted,round3_seed09_reach_x2,5,coordinate_accept,stribeck_speed_mps,0.036906893930723134,4.211995359122194,reach_x2
latest_weighted,round3_seed09_reach_x2,6,shrink,,0.036906893930723134,2.316597447517207,reach_x2
latest_weighted,round3_seed09_reach_x2,7,coordinate_accept,k3_radps,0.03688752326341701,2.316597447517207,reach_x2
latest_weighted,round3_seed09_reach_x2,8,coordinate_accept,stribeck_speed_mps,0.03679820073591297,2.316597447517207,reach_x2
latest_weighted,round3_seed09_reach_x2,9,shrink,,0.03679820073591297,1.2741285961344637,reach_x2
latest_weighted,round3_seed09_reach_x2,10,coordinate_accept,k3_radps,0.036585157957246435,1.2741285961344637,reach_x2
latest_weighted,round3_seed09_reach_x2,11,coordinate_accept,k1,0.036585151215805196,1.2741285961344637,reach_x2
latest_weighted,round3_seed09_reach_x2,12,coordinate_accept,k1,0.03658175881642202,1.2741285961344637,reach_x2
latest_weighted,round3_seed09_reach_x2,13,coordinate_accept,k1,0.03658003398498491,1.2741285961344637,reach_x2
latest_weighted,round3_seed09_reach_x2,14,coordinate_accept,k1,0.03657926290996706,1.2741285961344637,reach_x2
latest_weighted,round3_seed09_reach_x2,15,coordinate_accept,k1,0.036578896566393,1.2741285961344637,reach_x2
latest_weighted,round3_seed09_reach_x2,16,coordinate_accept,k1,0.03657872379591356,1.2741285961344637,reach_x2
latest_weighted,round3_seed09_reach_x2,17,coordinate_accept,k1,0.036578644007940225,1.2741285961344637,reach_x2
latest_weighted,round3_seed09_reach_x2,18,coordinate_accept,k1,0.036578606543146146,1.2741285961344637,reach_x2
latest_weighted,round3_seed09_reach_x2,19,coordinate_accept,k1,0.03657858840985579,1.2741285961344637,reach_x2
latest_weighted,round3_seed09_reach_x2,20,coordinate_accept,k1,0.0365785795896382,1.2741285961344637,reach_x2
latest_weighted,round3_seed09_reach_x2,21,coordinate_accept,k1,0.03657857529052397,1.2741285961344637,reach_x2
latest_weighted,round3_seed09_reach_x2,22,coordinate_accept,k1,0.03657857319304417,1.2741285961344637,reach_x2
latest_weighted,round3_seed09_reach_x2,23,coordinate_accept,k1,0.03657857216922156,1.2741285961344637,reach_x2
latest_weighted,round3_seed09_reach_x2,24,coordinate_accept,k1,0.036578571669355846,1.2741285961344637,reach_x2
latest_weighted,round3_seed09_reach_x2,25,coordinate_accept,k1,0.03657857142527615,1.2741285961344637,reach_x2
latest_weighted,round3_seed09_reach_x2,26,coordinate_accept,k1,0.03657857130608768,1.2741285961344637,reach_x2
latest_weighted,round3_seed09_reach_x2,27,coordinate_accept,stribeck_speed_mps,0.03656373073211524,1.2741285961344637,reach_x2
latest_weighted,round3_seed09_reach_x2,28,coordinate_accept,rel_weight,0.03653310407087066,1.2741285961344637,reach_x2
latest_weighted,round3_seed09_reach_x2,29,coordinate_accept,stribeck_speed_mps,0.03652565942160741,1.2741285961344637,reach_x2
latest_weighted,round3_seed09_reach_x2,30,coordinate_accept,speed_fade_mps,0.03652335559773643,1.2741285961344637,reach_x2
latest_weighted,round3_seed09_reach_x2,31,coordinate_accept,speed_fade_mps,0.03652278781969715,1.2741285961344637,reach_x2
latest_weighted,round3_seed09_reach_x2,32,shrink,,0.03652278781969715,0.7007707278739552,reach_x2
latest_weighted,round3_seed09_reach_x2,33,coordinate_accept,speed_fade_mps,0.03652210806176772,0.7007707278739552,reach_x2
latest_weighted,round3_seed09_reach_x2,34,coordinate_accept,rel_weight,0.03651560918618945,0.7007707278739552,reach_x2
latest_weighted,round3_seed09_reach_x2,35,coordinate_accept,stribeck_speed_mps,0.03650561196996186,0.7007707278739552,reach_x2
latest_weighted,round3_seed09_reach_x2,36,coordinate_accept,speed_fade_mps,0.03650394306021412,0.7007707278739552,reach_x2
latest_weighted,round3_seed09_reach_x2,37,coordinate_accept,speed_fade_mps,0.036502489500947345,0.7007707278739552,reach_x2
latest_weighted,round3_seed09_reach_x2,38,coordinate_accept,speed_fade_mps,0.03650227104622668,0.7007707278739552,reach_x2
latest_weighted,round3_seed09_reach_x2,39,shrink,,0.03650227104622668,0.3854239003306754,reach_x2
latest_weighted,round3_seed09_reach_x2,40,coordinate_accept,k3_radps,0.03649386143203924,0.3854239003306754,reach_x2
latest_weighted,round3_seed09_reach_x2,41,coordinate_accept,speed_fade_mps,0.03649308158124827,0.3854239003306754,reach_x2
latest_weighted,round3_seed09_reach_x2,42,coordinate_accept,speed_fade_mps,0.03649251792021123,0.3854239003306754,reach_x2
latest_weighted,round3_seed09_reach_x2,43,coordinate_accept,speed_fade_mps,0.03649223697466617,0.3854239003306754,reach_x2
latest_weighted,round3_seed09_reach_x2,44,shrink,,0.03649223697466617,0.2119831451818715,reach_x2
latest_weighted,round3_seed09_reach_x2,45,coordinate_accept,speed_fade_mps,0.03649222936561607,0.2119831451818715,reach_x2
latest_weighted,round3_seed09_reach_x2,46,coordinate_accept,rel_weight,0.036490714401981386,0.2119831451818715,reach_x2
latest_weighted,round3_seed09_reach_x2,47,coordinate_accept,stribeck_speed_mps,0.03648811927089395,0.2119831451818715,reach_x2
latest_weighted,round3_seed09_reach_x2,48,coordinate_accept,speed_fade_mps,0.036487842511991816,0.2119831451818715,reach_x2
latest_weighted,round3_seed09_reach_x2,49,coordinate_accept,speed_fade_mps,0.0364876745692161,0.2119831451818715,reach_x2
latest_weighted,round3_seed09_reach_x2,50,coordinate_accept,speed_fade_mps,0.036487604734371584,0.2119831451818715,reach_x2
latest_weighted,round3_seed09_reach_x2,51,coordinate_accept,rel_weight,0.03648733404061162,0.2119831451818715,reach_x2
latest_weighted,round3_seed09_reach_x2,52,coordinate_accept,stribeck_speed_mps,0.036483865275018644,0.2119831451818715,reach_x2
latest_weighted,round3_seed09_reach_x2,53,coordinate_accept,speed_fade_mps,0.036483674564166964,0.2119831451818715,reach_x2
latest_weighted,round3_seed09_reach_x2,54,coordinate_accept,speed_fade_mps,0.036483564805331346,0.2119831451818715,reach_x2
latest_weighted,round3_seed09_reach_x2,55,coordinate_accept,speed_fade_mps,0.03648352722910958,0.2119831451818715,reach_x2
latest_weighted,round3_seed09_reach_x2,56,shrink,,0.03648352722910958,0.11659072985002934,reach_x2
latest_weighted,round3_seed09_reach_x2,57,coordinate_accept,stribeck_speed_mps,0.036483457345364456,0.11659072985002934,reach_x2
latest_weighted,round3_seed09_reach_x2,58,coordinate_accept,k3_radps,0.03648279885985222,0.11659072985002934,reach_x2
latest_weighted,round3_seed09_reach_x2,59,coordinate_accept,speed_fade_mps,0.03648276746662905,0.11659072985002934,reach_x2
latest_weighted,round3_seed09_reach_x2,60,coordinate_accept,speed_fade_mps,0.03648275508159743,0.11659072985002934,reach_x2
latest_weighted,round3_seed09_reach_x2,61,coordinate_accept,rel_weight,0.036481841632022546,0.11659072985002934,reach_x2
latest_weighted,round3_seed09_reach_x2,62,coordinate_accept,stribeck_speed_mps,0.036480920965430805,0.11659072985002934,reach_x2
latest_weighted,round3_seed09_reach_x2,63,coordinate_accept,speed_fade_mps,0.03648088375023364,0.11659072985002934,reach_x2
latest_weighted,round3_seed09_reach_x2,64,coordinate_accept,speed_fade_mps,0.0364808633192536,0.11659072985002934,reach_x2
latest_weighted,round3_seed09_reach_x2,65,coordinate_accept,speed_fade_mps,0.03648085842999042,0.11659072985002934,reach_x2
latest_weighted,round3_seed09_reach_x2,66,coordinate_accept,rel_weight,0.03648035770355468,0.11659072985002934,reach_x2
latest_weighted,round3_seed09_reach_x2,67,coordinate_accept,stribeck_speed_mps,0.03647930824445239,0.11659072985002934,reach_x2
latest_weighted,round3_seed09_reach_x2,68,coordinate_accept,speed_fade_mps,0.036479283015608474,0.11659072985002934,reach_x2
latest_weighted,round3_seed09_reach_x2,69,coordinate_accept,speed_fade_mps,0.0364792713313745,0.11659072985002934,reach_x2
latest_weighted,round3_seed09_reach_x2,70,coordinate_accept,rel_weight,0.036479233757972226,0.11659072985002934,reach_x2
latest_weighted,round3_seed09_reach_x2,71,coordinate_accept,stribeck_speed_mps,0.036478086882123735,0.11659072985002934,reach_x2
latest_weighted,round3_seed09_reach_x2,72,coordinate_accept,speed_fade_mps,0.03647805913054829,0.11659072985002934,reach_x2
latest_weighted,round3_seed09_reach_x2,73,coordinate_accept,speed_fade_mps,0.0364780430685142,0.11659072985002934,reach_x2
latest_weighted,round3_seed09_reach_x2,74,coordinate_accept,speed_fade_mps,0.03647803773301131,0.11659072985002934,reach_x2
latest_weighted,round3_seed09_reach_x2,75,shrink,,0.03647803773301131,0.06412490141751614,reach_x2
latest_weighted,round3_seed09_reach_x2,76,coordinate_accept,stribeck_speed_mps,0.03647802788313075,0.06412490141751614,reach_x2
latest_weighted,round3_seed09_reach_x2,77,coordinate_accept,speed_fade_mps,0.03647801652533195,0.06412490141751614,reach_x2
latest_weighted,round3_seed09_reach_x2,78,coordinate_accept,speed_fade_mps,0.03647800826323194,0.06412490141751614,reach_x2
latest_weighted,round3_seed09_reach_x2,79,coordinate_accept,speed_fade_mps,0.03647800294841072,0.06412490141751614,reach_x2
latest_weighted,round3_seed09_reach_x2,80,coordinate_accept,speed_fade_mps,0.03647800043646906,0.06412490141751614,reach_x2
latest_weighted,round3_seed09_reach_x2,81,coordinate_accept,rel_weight,0.036477532213050626,0.06412490141751614,reach_x2
latest_weighted,round3_seed09_reach_x2,82,coordinate_accept,stribeck_speed_mps,0.036477453682285,0.06412490141751614,reach_x2
latest_weighted,round3_seed09_reach_x2,83,coordinate_accept,speed_fade_mps,0.03647744747001575,0.06412490141751614,reach_x2
latest_weighted,round3_seed09_reach_x2,84,coordinate_accept,speed_fade_mps,0.03647744382047722,0.06412490141751614,reach_x2
latest_weighted,round3_seed09_reach_x2,85,coordinate_accept,speed_fade_mps,0.036477442604301046,0.06412490141751614,reach_x2
latest_weighted,round3_seed09_reach_x2,86,coordinate_accept,rel_weight,0.036477158253022376,0.06412490141751614,reach_x2
latest_weighted,round3_seed09_reach_x2,87,coordinate_accept,stribeck_speed_mps,0.036477015354888336,0.06412490141751614,reach_x2
latest_weighted,round3_seed09_reach_x2,88,coordinate_accept,speed_fade_mps,0.0364770107760594,0.06412490141751614,reach_x2
latest_weighted,round3_seed09_reach_x2,89,coordinate_accept,speed_fade_mps,0.03647700841794746,0.06412490141751614,reach_x2
latest_weighted,round3_seed10_reach_x2,0,coordinate_accept,delta_k,0.03714568774971519,4.211995359122194,reach_x2
latest_weighted,round3_seed10_reach_x2,1,coordinate_accept,delta_k,0.03713457002392489,4.211995359122194,reach_x2
latest_weighted,round3_seed10_reach_x2,2,coordinate_accept,delta_k,0.03713291589933225,4.211995359122194,reach_x2
latest_weighted,round3_seed10_reach_x2,3,coordinate_accept,k1,0.037132915386934605,4.211995359122194,reach_x2
latest_weighted,round3_seed10_reach_x2,4,coordinate_accept,stribeck_speed_mps,0.03690143508506749,4.211995359122194,reach_x2
latest_weighted,round3_seed10_reach_x2,5,coordinate_accept,stribeck_speed_mps,0.0366988704622504,4.211995359122194,reach_x2
latest_weighted,round3_seed10_reach_x2,6,coordinate_accept,delta_k,0.03669498244695477,4.211995359122194,reach_x2
latest_weighted,round3_seed10_reach_x2,7,coordinate_accept,delta_k,0.03669454243884412,4.211995359122194,reach_x2
latest_weighted,round3_seed10_reach_x2,8,coordinate_accept,delta_k,0.036694504655013165,4.211995359122194,reach_x2
latest_weighted,round3_seed10_reach_x2,9,coordinate_accept,delta_k,0.03669450152441339,4.211995359122194,reach_x2
latest_weighted,round3_seed10_reach_x2,10,coordinate_accept,delta_k,0.03669450126585362,4.211995359122194,reach_x2
latest_weighted,round3_seed10_reach_x2,11,coordinate_accept,speed_fade_mps,0.03663145705583338,4.211995359122194,reach_x2
latest_weighted,round3_seed10_reach_x2,12,coordinate_accept,k1,0.036631456888897296,4.211995359122194,reach_x2
latest_weighted,round3_seed10_reach_x2,13,shrink,,0.036631456888897296,2.316597447517207,reach_x2
latest_weighted,round3_seed10_reach_x2,14,shrink,,0.036631456888897296,1.2741285961344637,reach_x2
latest_weighted,round3_seed10_reach_x2,15,coordinate_accept,stribeck_speed_mps,0.036628176285662534,1.2741285961344637,reach_x2
latest_weighted,round3_seed10_reach_x2,16,coordinate_accept,k3_radps,0.03642757132373838,1.2741285961344637,reach_x2
latest_weighted,round3_seed10_reach_x2,17,coordinate_accept,stribeck_speed_mps,0.03640532199922731,1.2741285961344637,reach_x2
latest_weighted,round3_seed10_reach_x2,18,shrink,,0.03640532199922731,0.7007707278739552,reach_x2
