segment_id,log_id,log_path,schema_kind,stage,family,section_id,section_name,phase_id,phase_name,primitive_id,primitive_name,direction_id,direction_name,speed_bin,speed_bin_label,repeat_index,slot_occurrence_index,parameter,test_value_kind,test_value,fan_duty_cycle,active_command_rows,observed_command_pair_mode,observed_command_pair_distinct_count,observed_command_magnitude_max,observed_command_magnitude_median,left_drive_command_min,left_drive_command_max,right_drive_command_min,right_drive_command_max,cmd_linear_mps_median,cmd_yaw_radps_median,segment_start_row_index,segment_end_row_index,segment_start_time_us,segment_end_time_us,segment_duration_s,active_start_row_index,active_end_row_index,active_start_time_us,active_end_time_us,start_criterion,end_criterion,end_reason,corruption_note
ofnis_001171,mmlog_decode_2026-04-20_08-38-39,TestResults/mmlog_decode_2026-04-20_08-38-39/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,16,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,0.0,251,"[-0.25, -0.25]",1,0.25,0.25,-0.25,-0.25,-0.25,-0.25,0.0,0.0,26281,27034,38160020,38913020,0.753,26282,26532,38161020,38411020,last row of preceding reliable stationary run; rows=271; row_index=26011..26281,first reliable stationary run after active command; rows=259; row_index=26776..27034,reliable_stationary,
ofnis_001172,mmlog_decode_2026-04-20_08-38-39,TestResults/mmlog_decode_2026-04-20_08-38-39/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,17,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,0.0,251,"[0.25, 0.25]",1,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,27034,27796,38913020,39675020,0.762,27035,27285,38914020,39164020,last row of preceding reliable stationary run; rows=259; row_index=26776..27034,first reliable stationary run after active command; rows=264; row_index=27533..27796,reliable_stationary,
ofnis_001173,mmlog_decode_2026-04-20_08-38-39,TestResults/mmlog_decode_2026-04-20_08-38-39/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,18,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,0.0,251,"[-0.25, -0.25]",1,0.25,0.25,-0.25,-0.25,-0.25,-0.25,0.0,0.0,27796,28560,39675020,40439020,0.764,27797,28047,39676020,39926020,last row of preceding reliable stationary run; rows=264; row_index=27533..27796,first reliable stationary run after active command; rows=288; row_index=28273..28560,reliable_stationary,
ofnis_001174,mmlog_decode_2026-04-20_08-38-39,TestResults/mmlog_decode_2026-04-20_08-38-39/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,19,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,0.0,251,"[0.25, 0.25]",1,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,28560,29349,40439020,41228020,0.7889999999999999,28561,28811,40440020,40690020,last row of preceding reliable stationary run; rows=288; row_index=28273..28560,first reliable stationary run after active command; rows=273; row_index=29077..29349,reliable_stationary,
ofnis_001175,mmlog_decode_2026-04-20_08-38-39,TestResults/mmlog_decode_2026-04-20_08-38-39/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,20,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,0.0,251,"[-0.25, -0.25]",1,0.25,0.25,-0.25,-0.25,-0.25,-0.25,0.0,0.0,29349,30089,41228020,41968020,0.74,29350,29600,41229020,41479020,last row of preceding reliable stationary run; rows=273; row_index=29077..29349,first reliable stationary run after active command; rows=255; row_index=29835..30089,reliable_stationary,
ofnis_001176,mmlog_decode_2026-04-20_08-38-39,TestResults/mmlog_decode_2026-04-20_08-38-39/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,21,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.3,0.0,251,"[0.3, 0.3]",1,0.3,0.3,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0,0.0,30089,31071,41968020,42950020,0.982,30090,30340,41969020,42219020,last row of preceding reliable stationary run; rows=255; row_index=29835..30089,first reliable stationary run after active command; rows=285; row_index=30787..31071,reliable_stationary,
ofnis_001177,mmlog_decode_2026-04-20_08-38-39,TestResults/mmlog_decode_2026-04-20_08-38-39/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,22,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.3,0.0,251,"[-0.3, -0.3]",1,0.3,0.3,-0.30000001192092896,-0.30000001192092896,-0.30000001192092896,-0.30000001192092896,0.0,0.0,31071,32020,42950020,43899020,0.949,31072,31322,42951020,43201020,last row of preceding reliable stationary run; rows=285; row_index=30787..31071,first reliable stationary run after active command; rows=267; row_index=31754..32020,reliable_stationary,
ofnis_001178,mmlog_decode_2026-04-20_08-38-39,TestResults/mmlog_decode_2026-04-20_08-38-39/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,23,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.3,0.0,251,"[0.3, 0.3]",1,0.3,0.3,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0,0.0,32020,33010,43899020,44889020,0.99,32021,32271,43900020,44150020,last row of preceding reliable stationary run; rows=267; row_index=31754..32020,first reliable stationary run after active command; rows=327; row_index=32684..33010,reliable_stationary,
ofnis_001179,mmlog_decode_2026-04-20_08-38-39,TestResults/mmlog_decode_2026-04-20_08-38-39/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,24,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.3,0.0,251,"[-0.3, -0.3]",1,0.3,0.3,-0.30000001192092896,-0.30000001192092896,-0.30000001192092896,-0.30000001192092896,0.0,0.0,33010,33966,44889020,45845020,0.956,33011,33261,44890020,45140020,last row of preceding reliable stationary run; rows=327; row_index=32684..33010,first reliable stationary run after active command; rows=271; row_index=33696..33966,reliable_stationary,
ofnis_001180,mmlog_decode_2026-04-20_08-38-39,TestResults/mmlog_decode_2026-04-20_08-38-39/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,25,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.3,0.0,251,"[0.3, 0.3]",1,0.3,0.3,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0,0.0,33966,34928,45845020,46807020,0.962,33967,34217,45846020,46096020,last row of preceding reliable stationary run; rows=271; row_index=33696..33966,first reliable stationary run after active command; rows=275; row_index=34654..34928,reliable_stationary,
ofnis_001181,mmlog_decode_2026-04-20_08-38-39,TestResults/mmlog_decode_2026-04-20_08-38-39/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,26,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.3,0.0,251,"[-0.3, -0.3]",1,0.3,0.3,-0.30000001192092896,-0.30000001192092896,-0.30000001192092896,-0.30000001192092896,0.0,0.0,34928,35882,46807020,47761020,0.954,34929,35179,46808020,47058020,last row of preceding reliable stationary run; rows=275; row_index=34654..34928,first reliable stationary run after active command; rows=260; row_index=35623..35882,reliable_stationary,
ofnis_001182,mmlog_decode_2026-04-20_08-38-39,TestResults/mmlog_decode_2026-04-20_08-38-39/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,27,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.3,0.0,251,"[0.3, 0.3]",1,0.3,0.3,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0,0.0,35882,36848,47761020,48727020,0.966,35883,36133,47762020,48012020,last row of preceding reliable stationary run; rows=260; row_index=35623..35882,first reliable stationary run after active command; rows=278; row_index=36571..36848,reliable_stationary,
ofnis_001183,mmlog_decode_2026-04-20_08-38-39,TestResults/mmlog_decode_2026-04-20_08-38-39/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,28,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.3,0.0,251,"[-0.3, -0.3]",1,0.3,0.3,-0.30000001192092896,-0.30000001192092896,-0.30000001192092896,-0.30000001192092896,0.0,0.0,36848,37802,48727020,49681020,0.954,36849,37099,48728020,48978020,last row of preceding reliable stationary run; rows=278; row_index=36571..36848,first reliable stationary run after active command; rows=264; row_index=37539..37802,reliable_stationary,
ofnis_001184,mmlog_decode_2026-04-20_08-38-39,TestResults/mmlog_decode_2026-04-20_08-38-39/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,29,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.3,0.0,251,"[0.3, 0.3]",1,0.3,0.3,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0,0.0,37802,38765,49681020,50644020,0.963,37803,38053,49682020,49932020,last row of preceding reliable stationary run; rows=264; row_index=37539..37802,first reliable stationary run after active command; rows=285; row_index=38481..38765,reliable_stationary,
ofnis_001185,mmlog_decode_2026-04-20_08-38-39,TestResults/mmlog_decode_2026-04-20_08-38-39/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,30,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.3,0.0,251,"[-0.3, -0.3]",1,0.3,0.3,-0.30000001192092896,-0.30000001192092896,-0.30000001192092896,-0.30000001192092896,0.0,0.0,38765,39707,50644020,51586020,0.942,38766,39016,50645020,50895020,last row of preceding reliable stationary run; rows=285; row_index=38481..38765,first reliable stationary run after active command; rows=258; row_index=39450..39707,reliable_stationary,
ofnis_001186,mmlog_decode_2026-04-20_08-38-39,TestResults/mmlog_decode_2026-04-20_08-38-39/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,31,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.3,0.0,251,"[0.3, 0.3]",1,0.3,0.3,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0,0.0,39707,40687,51586020,52566020,0.98,39708,39958,51587020,51837020,last row of preceding reliable stationary run; rows=258; row_index=39450..39707,first reliable stationary run after active command; rows=308; row_index=40380..40687,reliable_stationary,
ofnis_001187,mmlog_decode_2026-04-20_08-38-39,TestResults/mmlog_decode_2026-04-20_08-38-39/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,32,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.3,0.0,251,"[-0.3, -0.3]",1,0.3,0.3,-0.30000001192092896,-0.30000001192092896,-0.30000001192092896,-0.30000001192092896,0.0,0.0,40687,41626,52566020,53505020,0.939,40688,40938,52567020,52817020,last row of preceding reliable stationary run; rows=308; row_index=40380..40687,first reliable stationary run after active command; rows=262; row_index=41365..41626,reliable_stationary,
ofnis_001188,mmlog_decode_2026-04-20_08-38-39,TestResults/mmlog_decode_2026-04-20_08-38-39/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,33,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.3,0.0,251,"[0.3, 0.3]",1,0.3,0.3,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0,0.0,41626,42576,53505020,54455020,0.95,41627,41877,53506020,53756020,last row of preceding reliable stationary run; rows=262; row_index=41365..41626,first reliable stationary run after active command; rows=263; row_index=42314..42576,reliable_stationary,
ofnis_001189,mmlog_decode_2026-04-20_08-38-39,TestResults/mmlog_decode_2026-04-20_08-38-39/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,34,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.3,0.0,251,"[-0.3, -0.3]",1,0.3,0.3,-0.30000001192092896,-0.30000001192092896,-0.30000001192092896,-0.30000001192092896,0.0,0.0,42576,43526,54455020,55405020,0.95,42577,42827,54456020,54706020,last row of preceding reliable stationary run; rows=263; row_index=42314..42576,first reliable stationary run after active command; rows=256; row_index=43271..43526,reliable_stationary,
ofnis_001190,mmlog_decode_2026-04-20_08-38-39,TestResults/mmlog_decode_2026-04-20_08-38-39/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,35,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.3,0.0,251,"[0.3, 0.3]",1,0.3,0.3,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0,0.0,43526,44500,55405020,56379020,0.974,43527,43777,55406020,55656020,last row of preceding reliable stationary run; rows=256; row_index=43271..43526,first reliable stationary run after active command; rows=286; row_index=44215..44500,reliable_stationary,
ofnis_001191,mmlog_decode_2026-04-20_08-38-39,TestResults/mmlog_decode_2026-04-20_08-38-39/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,36,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.3,0.0,251,"[-0.3, -0.3]",1,0.3,0.3,-0.30000001192092896,-0.30000001192092896,-0.30000001192092896,-0.30000001192092896,0.0,0.0,44500,45454,56379020,57333020,0.954,44501,44751,56380020,56630020,last row of preceding reliable stationary run; rows=286; row_index=44215..44500,first reliable stationary run after active command; rows=259; row_index=45196..45454,reliable_stationary,
ofnis_001192,mmlog_decode_2026-04-20_08-38-39,TestResults/mmlog_decode_2026-04-20_08-38-39/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,37,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.3,0.0,251,"[0.3, 0.3]",1,0.3,0.3,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0,0.0,45454,46423,57333020,58302020,0.969,45455,45705,57334020,57584020,last row of preceding reliable stationary run; rows=259; row_index=45196..45454,first reliable stationary run after active command; rows=276; row_index=46148..46423,reliable_stationary,
ofnis_001193,mmlog_decode_2026-04-20_08-38-39,TestResults/mmlog_decode_2026-04-20_08-38-39/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,38,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.3,0.0,251,"[-0.3, -0.3]",1,0.3,0.3,-0.30000001192092896,-0.30000001192092896,-0.30000001192092896,-0.30000001192092896,0.0,0.0,46423,47381,58302020,59260020,0.958,46424,46674,58303020,58553020,last row of preceding reliable stationary run; rows=276; row_index=46148..46423,first reliable stationary run after active command; rows=264; row_index=47118..47381,reliable_stationary,
ofnis_001194,mmlog_decode_2026-04-20_08-38-39,TestResults/mmlog_decode_2026-04-20_08-38-39/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,39,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.3,0.0,251,"[0.3, 0.3]",1,0.3,0.3,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0,0.0,47381,48377,59260020,60256020,0.996,47382,47632,59261020,59511020,last row of preceding reliable stationary run; rows=264; row_index=47118..47381,first reliable stationary run after active command; rows=312; row_index=48066..48377,reliable_stationary,
ofnis_001195,mmlog_decode_2026-04-20_08-38-39,TestResults/mmlog_decode_2026-04-20_08-38-39/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,40,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.3,0.0,251,"[-0.3, -0.3]",1,0.3,0.3,-0.30000001192092896,-0.30000001192092896,-0.30000001192092896,-0.30000001192092896,0.0,0.0,48377,49320,60256020,61199020,0.943,48378,48628,60257020,60507020,last row of preceding reliable stationary run; rows=312; row_index=48066..48377,first reliable stationary run after active command; rows=259; row_index=49062..49320,reliable_stationary,
ofnis_001196,mmlog_decode_2026-04-20_08-38-39,TestResults/mmlog_decode_2026-04-20_08-38-39/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,41,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.35,0.0,251,"[0.35, 0.35]",1,0.35,0.35,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.0,0.0,49320,50504,61199020,62383020,1.184,49321,49571,61200020,61450020,last row of preceding reliable stationary run; rows=259; row_index=49062..49320,first reliable stationary run after active command; rows=281; row_index=50224..50504,reliable_stationary,
ofnis_001197,mmlog_decode_2026-04-20_08-38-39,TestResults/mmlog_decode_2026-04-20_08-38-39/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,42,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.35,0.0,251,"[-0.35, -0.35]",1,0.35,0.35,-0.3499999940395355,-0.3499999940395355,-0.3499999940395355,-0.3499999940395355,0.0,0.0,50504,51728,62383020,63607020,1.224,50505,50755,62384020,62634020,last row of preceding reliable stationary run; rows=281; row_index=50224..50504,first reliable stationary run after active command; rows=284; row_index=51445..51728,reliable_stationary,
ofnis_001198,mmlog_decode_2026-04-20_08-38-39,TestResults/mmlog_decode_2026-04-20_08-38-39/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,43,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.35,0.0,251,"[0.35, 0.35]",1,0.35,0.35,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.0,0.0,51728,52902,63607020,64781020,1.174,51729,51979,63608020,63858020,last row of preceding reliable stationary run; rows=284; row_index=51445..51728,first reliable stationary run after active command; rows=266; row_index=52637..52902,reliable_stationary,
ofnis_001199,mmlog_decode_2026-04-20_08-38-39,TestResults/mmlog_decode_2026-04-20_08-38-39/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,44,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.35,0.0,251,"[-0.35, -0.35]",1,0.35,0.35,-0.3499999940395355,-0.3499999940395355,-0.3499999940395355,-0.3499999940395355,0.0,0.0,52902,54081,64781020,65960020,1.179,52903,53153,64782020,65032020,last row of preceding reliable stationary run; rows=266; row_index=52637..52902,first reliable stationary run after active command; rows=311; row_index=53771..54081,reliable_stationary,
ofnis_001200,mmlog_decode_2026-04-20_08-38-39,TestResults/mmlog_decode_2026-04-20_08-38-39/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,45,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.35,0.0,251,"[0.35, 0.35]",1,0.35,0.35,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.0,0.0,54081,55272,65960020,67151020,1.1909999999999998,54082,54332,65961020,66211020,last row of preceding reliable stationary run; rows=311; row_index=53771..54081,first reliable stationary run after active command; rows=301; row_index=54972..55272,reliable_stationary,
ofnis_001201,mmlog_decode_2026-04-20_08-38-39,TestResults/mmlog_decode_2026-04-20_08-38-39/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,46,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.35,0.0,251,"[-0.35, -0.35]",1,0.35,0.35,-0.3499999940395355,-0.3499999940395355,-0.3499999940395355,-0.3499999940395355,0.0,0.0,55272,56460,67151020,68339020,1.188,55273,55523,67152020,67402020,last row of preceding reliable stationary run; rows=301; row_index=54972..55272,first reliable stationary run after active command; rows=261; row_index=56200..56460,reliable_stationary,
ofnis_001202,mmlog_decode_2026-04-20_08-38-39,TestResults/mmlog_decode_2026-04-20_08-38-39/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,47,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.35,0.0,251,"[0.35, 0.35]",1,0.35,0.35,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.0,0.0,56460,57620,68339020,69499020,1.16,56461,56711,68340020,68590020,last row of preceding reliable stationary run; rows=261; row_index=56200..56460,first reliable stationary run after active command; rows=287; row_index=57334..57620,reliable_stationary,
ofnis_001203,mmlog_decode_2026-04-20_08-38-39,TestResults/mmlog_decode_2026-04-20_08-38-39/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,48,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.35,0.0,251,"[-0.35, -0.35]",1,0.35,0.35,-0.3499999940395355,-0.3499999940395355,-0.3499999940395355,-0.3499999940395355,0.0,0.0,57620,58807,69499020,70686020,1.187,57621,57871,69500020,69750020,last row of preceding reliable stationary run; rows=287; row_index=57334..57620,first reliable stationary run after active command; rows=276; row_index=58532..58807,reliable_stationary,
ofnis_001204,mmlog_decode_2026-04-20_08-38-39,TestResults/mmlog_decode_2026-04-20_08-38-39/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,49,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.35,0.0,251,"[0.35, 0.35]",1,0.35,0.35,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.0,0.0,58807,59968,70686020,71847020,1.161,58808,59058,70687020,70937020,last row of preceding reliable stationary run; rows=276; row_index=58532..58807,first reliable stationary run after active command; rows=289; row_index=59680..59968,reliable_stationary,
ofnis_001205,mmlog_decode_2026-04-20_08-38-39,TestResults/mmlog_decode_2026-04-20_08-38-39/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,50,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.35,0.0,251,"[-0.35, -0.35]",1,0.35,0.35,-0.3499999940395355,-0.3499999940395355,-0.3499999940395355,-0.3499999940395355,0.0,0.0,59968,61153,71847020,73032020,1.185,59969,60219,71848020,72098020,last row of preceding reliable stationary run; rows=289; row_index=59680..59968,first reliable stationary run after active command; rows=280; row_index=60874..61153,reliable_stationary,
ofnis_001206,mmlog_decode_2026-04-20_08-38-39,TestResults/mmlog_decode_2026-04-20_08-38-39/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,51,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.35,0.0,251,"[0.35, 0.35]",1,0.35,0.35,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.0,0.0,61153,62306,73032020,74185020,1.153,61154,61404,73033020,73283020,last row of preceding reliable stationary run; rows=280; row_index=60874..61153,first reliable stationary run after active command; rows=273; row_index=62034..62306,reliable_stationary,
ofnis_001207,mmlog_decode_2026-04-20_08-38-39,TestResults/mmlog_decode_2026-04-20_08-38-39/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,2,NEGATIVE,0.0,NONE,52,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.35,0.0,251,"[-0.35, -0.35]",1,0.35,0.35,-0.3499999940395355,-0.3499999940395355,-0.3499999940395355,-0.3499999940395355,0.0,0.0,62306,63502,74185020,75381020,1.196,62307,62557,74186020,74436020,last row of preceding reliable stationary run; rows=273; row_index=62034..62306,first reliable stationary run after active command; rows=296; row_index=63207..63502,reliable_stationary,
ofnis_001208,mmlog_decode_2026-04-20_08-38-39,TestResults/mmlog_decode_2026-04-20_08-38-39/open_floor_main.csv,legacy_section_phase,SEC_20_LAUNCH,launch,2,SEC_20_LAUNCH,2,launch_pulse,3,OPEN_LOOP_LAUNCH,1,POSITIVE,0.0,NONE,53,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.35,0.0,251,"[0.35, 0.35]",1,0.35,0.35,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.3499999940395355,0.0,0.0,63502,64661,75381020,76540020,1.159,63503,63753,75382020,75632020,last row of preceding reliable stationary run; rows=296; row_index=63207..63502,first reliable stationary run after active command; rows=281; row_index=64381..64661,reliable_stationary,
