master_time_us,control_tick_sequence,dt_us,section_id,primitive_id,primitive_family,direction_id,phase_id,speed_bin,start_marker_id,mirrored,repeat_index,progress_norm,mode_flags,clipping_flags,saturation_flags,logger_flags,watchdog_flags,measurement_flags,pose_x_m,pose_y_m,pose_yaw_rad,measured_linear_speed_mps,measured_angular_speed_radps,cmd_linear_mps,cmd_angular_radps,left_drive_command,right_drive_command,left_feedforward_command,right_feedforward_command,left_feedback_command,right_feedback_command,left_target_velocity_mps,right_target_velocity_mps,left_launch_assist_floor,right_launch_assist_floor,encoder_timestamp_us,left_encoder_count,right_encoder_count,left_encoder_omega_radps,right_encoder_omega_radps,left_encoder_distance_m,right_encoder_distance_m,left_encoder_velocity_mps,right_encoder_velocity_mps,imu_timestamp_us,imu_status,imu_interrupt_high,accel_bias_valid,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_accel_x,imu_accel_y,imu_accel_z,imu_temp,gyro_raw_radps,gyro_bias_radps,gyro_radps,accel_body_x_mps2,accel_body_y_mps2,planar_accel_mps2,front_timestamp_us,left_timestamp_us,right_timestamp_us,front_left_obs_class,front_right_obs_class,left_obs_class,right_obs_class,front_left_obs_rho_m,front_right_obs_rho_m,left_obs_rho_m,right_obs_rho_m,front_left_obs_confidence,front_right_obs_confidence,left_obs_confidence,right_obs_confidence,fan_duty_cycle
45041841,12775,1016,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.224999338388443,0.22483959794044495,1.5715612173080444,0.0,0.0178837813436985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45041841,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,45042345,3,0,1,7,112,14,-40,-25,4097,-7906,0.01710422709584236,-0.0007795541314408183,0.0178837813436985,-0.2323523461818695,-0.17523936927318573,0.2910265624523163,45042166,45042390,45042464,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
45042851,12776,1010,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.224999338388443,0.22483959794044495,1.5715610980987549,0.0,0.019067300483584404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45042852,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,45043355,3,0,1,27,63,15,59,-14,3948,-7906,0.018325956538319588,-0.0007413431303575635,0.019067300483584404,0.004528007935732603,-0.14862048625946045,0.14868944883346558,45043176,45043400,45043473,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
45043866,12777,1015,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.224999338388443,0.22483959794044495,1.5715619325637817,0.0,0.001959147397428751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45043867,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,45044371,3,0,1,3,9,1,150,37,3725,-7906,0.0012217304902151227,-0.0007374170236289501,0.001959147397428751,0.2218303382396698,-0.026533357799053192,0.22341154515743256,45044191,45044415,45044489,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
45044876,12778,1010,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.224999338388443,0.22483959794044495,1.5715632438659668,0.0,-0.017553362995386124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45044876,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,45045380,3,0,1,-23,-62,-15,166,94,3600,-7906,-0.018325956538319588,-0.0007725941250100732,-0.017553362995386124,0.25959524512290955,0.10963783413171768,0.2817980647087097,45045201,45045424,45045497,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
45045891,12779,1015,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.224999338388443,0.22483959794044495,1.5715640783309937,0.0,-0.02605326473712921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45045892,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,45046395,3,0,1,-9,-95,-22,111,116,3728,-7906,-0.02687807008624077,-0.0008248051162809134,-0.02605326473712921,0.1277340203523636,0.16195537149906158,0.2062656432390213,45046215,45046439,45046512,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
45046900,12780,1009,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.224999338388443,0.22483959794044495,1.571562647819519,0.0,-0.011369714513421059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45046901,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,45047404,3,0,1,2,-35,-10,18,87,3987,-7906,-0.012217304669320583,-0.0008475901558995247,-0.011369714513421059,-0.09460888803005219,0.09237837046384811,0.13222937285900116,45047224,45047449,45047523,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
45047914,12781,1014,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.224999338388443,0.22483959794044495,1.5715610980987549,0.0,0.010600191541016102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45047915,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,45048418,3,0,1,22,47,8,-47,34,4124,-7906,0.009773843921720982,-0.0008263473282568157,0.010600191541016102,-0.24964210391044617,-0.034372344613075256,0.25199732184410095,45048239,45048463,45048537,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
45048923,12782,1009,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.224999338388443,0.22483959794044495,1.571560263633728,0.0,0.022771861404180527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45048924,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,45049428,3,0,1,34,96,18,-40,-12,4091,-7906,0.021991148591041565,-0.0007807123474776745,0.022771861404180527,-0.23242655396461487,-0.14415331184864044,0.2735000550746918,45049248,45049472,45049546,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
45049932,12783,1009,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.224999338388443,0.22483959794044495,1.5715605020523071,0.0,0.02028774283826351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45049932,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,45050436,3,0,1,8,95,16,51,-10,3944,-7906,0.019547687843441963,-0.0007400555768981576,0.02028774283826351,-0.014650329016149044,-0.1390889286994934,0.13985836505889893,45050257,45050481,45050554,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
45050946,12784,1014,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.224999338388443,0.22483959794044495,1.57156240940094,0.0,0.00073857547249645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45050946,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,45051450,3,0,1,-17,24,0,145,40,3716,-7906,0.0,-0.00073857547249645,0.00073857547249645,0.20985446870326996,-0.01940891332924366,0.21075010299682617,45051270,45051494,45051567,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
45051953,12785,1007,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.2249993234872818,0.22483959794044495,1.5715632438659668,0.0,-0.013894345611333847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45051954,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,45052457,3,0,1,-33,-63,-12,166,97,3585,-7906,-0.014660765416920185,-0.000766419863793999,-0.013894345611333847,0.2595835030078888,0.11674802005290985,0.28462907671928406,45052278,45052501,45052574,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
45052966,12786,1013,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.2249993234872818,0.22483959794044495,1.5715641975402832,0.0,-0.027278713881969452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45052967,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,45053470,3,0,1,-1,-101,-23,110,117,3709,-7906,-0.028099801391363144,-0.0008210866362787783,-0.027278713881969452,0.1253342479467392,0.16427525877952576,0.20662778615951538,45053290,45053514,45053587,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
45053973,12787,1007,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.2249993234872818,0.22483959794044495,1.571563482284546,0.0,-0.01990843564271927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45053974,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,45054477,7,0,1,16,-44,-17,20,81,3971,-7942,-0.02076941914856434,-0.0008609833312220871,-0.01990843564271927,-0.08983974903821945,0.07797737419605255,0.11896071583032608,45054297,45054521,45054594,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
45054985,12788,1012,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.2249993234872818,0.22483959794044495,1.5715607404708862,0.0,0.008174983784556389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45054986,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,45055489,3,0,1,-2,63,6,-44,28,4124,-7942,0.0073303827084600925,-0.000844600610435009,0.008174983784556389,-0.24249441921710968,-0.04874454438686371,0.24734506011009216,45055310,45055533,45055607,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
45055992,12789,1007,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.2249993234872818,0.22483959794044495,1.5715599060058594,0.0,0.019132215529680252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45055993,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,45056497,3,0,1,11,107,15,-42,-13,4100,-7942,0.018325956538319588,-0.0008062595152296126,0.019132215529680252,-0.23723337054252625,-0.14655658602714539,0.27885210514068604,45056317,45056541,45056615,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
45057007,12790,1015,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.2249993234872818,0.22483959794044495,1.5715596675872803,0.0,0.022751813754439354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45057007,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,45057511,3,0,1,34,65,18,49,-12,3958,-7942,0.021991148591041565,-0.0007606646977365017,0.022751813754439354,-0.019447537139058113,-0.14387543499469757,0.14518384635448456,45057332,45057555,45057629,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
45058014,12791,1007,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.2249993234872818,0.22483959794044495,1.5715605020523071,0.0,0.004417004529386759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45058015,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,45058519,3,0,1,5,19,3,145,36,3727,-7942,0.0036651913542300463,-0.0007518130005337298,0.004417004529386759,0.20984292030334473,-0.028961900621652603,0.21183212101459503,45058339,45058563,45058636,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
45059028,12792,1014,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.2249993234872818,0.22483959794044495,1.5715619325637817,0.0,-0.015100421383976936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45059029,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,45059533,3,0,1,-25,-57,-13,168,94,3595,-7942,-0.015882495790719986,-0.0007820744067430496,-0.015100421383976936,0.2643480598926544,0.1096021756529808,0.2861687242984772,45059353,45059577,45059650,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
45060038,12793,1010,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.2249993234872818,0.22483959794044495,1.571562647819519,0.0,-0.028482377529144287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45060039,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,45060541,3,0,1,-11,-95,-24,117,116,3715,-7942,-0.02932153083384037,-0.000839153362903744,-0.028482377529144287,0.14202947914600372,0.16191978752613068,0.21538428962230682,45060362,45060586,45060660,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
45061052,12794,1014,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.2249993234872818,0.22483959794044495,1.5715616941452026,0.0,-0.008916821330785751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45061053,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,45061556,3,0,1,-4,-43,-8,25,85,3958,-7942,-0.009773843921720982,-0.000857022765558213,-0.008916821330785751,-0.0779539942741394,0.0875667855143547,0.11723807454109192,45061376,45061600,45061673,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
45062061,12795,1009,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.2249993234872818,0.22483959794044495,1.5715605020523071,0.0,0.008171030320227146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45062062,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,45062565,3,0,1,19,33,6,-44,35,4112,-7942,0.0073303827084600925,-0.0008406479610130191,0.008171030320227146,-0.2425726354122162,-0.03201020881533623,0.24467559158802032,45062385,45062609,45062682,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
45063076,12796,1015,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.2249993234872818,0.22483959794044495,1.5715596675872803,0.0,0.020347559824585915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45063076,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,45063580,3,0,1,28,99,16,-43,-8,4107,-7942,0.019547687843441963,-0.0007998712826520205,0.020347559824585915,-0.23969946801662445,-0.13463178277015686,0.2749209702014923,45063401,45063625,45063698,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
45064085,12797,1009,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.2249993234872818,0.22483959794044495,1.5715597867965698,0.0,0.016649002209305763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45064086,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,45064589,3,0,1,3,103,13,47,-14,3964,-7942,0.015882495790719986,-0.00076650659320876,0.016649002209305763,-0.024296730756759644,-0.14869073033332825,0.15066275000572205,45064410,45064634,45064708,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
45065099,12798,1014,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.2249993234872818,0.22483959794044495,1.5715605020523071,0.0,0.0019842605106532574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45065100,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,45065604,3,0,1,-17,30,1,140,29,3728,-7942,0.0012217304902151227,-0.0007625301368534565,0.0019842605106532574,0.19783928990364075,-0.045707762241363525,0.20305070281028748,45065424,45065648,45065721,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
45066108,12799,1009,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.2249993234872818,0.22483959794044495,1.5715619325637817,0.0,-0.016309013590216637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45066109,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,45066612,3,0,1,-31,-57,-14,167,88,3586,-7942,-0.01710422709584236,-0.0007952135638333857,-0.016309013590216637,0.26192060112953186,0.0952778309583664,0.27871179580688477,45066433,45066657,45066730,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
45067116,12800,1008,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.2249993234872818,0.22483959794044495,1.5715625286102295,0.0,-0.0284692645072937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45067116,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,45067619,3,0,1,-7,-101,-24,120,114,3700,-7942,-0.02932153083384037,-0.0008522662101313472,-0.0284692645072937,0.1491590440273285,0.15717622637748718,0.21668590605258942,45067440,45067664,45067738,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
45068129,12801,1013,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.2249993234872818,0.22483959794044495,1.5715616941452026,0.0,-0.011342308484017849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45068130,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,45068633,3,0,1,7,-54,-10,27,87,3956,-7942,-0.012217304669320583,-0.0008749963017180562,-0.011342308484017849,-0.07322673499584198,0.09238488227128983,0.11788605898618698,45068453,45068677,45068750,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
45069137,12802,1008,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.2249993234872818,0.22483959794044495,1.5715601444244385,0.0,0.0094082560390234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45069138,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,45069641,3,0,1,2,54,7,-46,37,4122,-7942,0.00855211354792118,-0.0008561420836485922,0.0094082560390234,-0.2474069893360138,-0.02720174938440323,0.24889786541461945,45069461,45069685,45069758,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
45070150,12803,1013,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.2249993234872818,0.22483959794044495,1.571558952331543,0.0,0.02524016983807087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45070151,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,45070655,7,0,1,10,111,20,-50,-1,4112,-7898,0.024434609338641167,-0.0008055606158450246,0.02524016983807087,-0.25646430253982544,-0.11789274960756302,0.2822634279727936,45070475,45070699,45070772,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
45071158,12804,1008,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.2249993234872818,0.22483959794044495,1.571560263633728,0.0,0.011777532286942005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45071159,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,45071663,3,0,1,45,76,9,37,-5,3967,-7898,0.010995574295520782,-0.0007819583406671882,0.011777532286942005,-0.048192188143730164,-0.1272091120481491,0.13603177666664124,45071483,45071707,45071780,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
45072172,12805,1014,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.2249993234872818,0.22483959794044495,1.5715606212615967,0.0,0.004438255447894335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45072173,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,45072676,3,0,1,18,26,3,136,35,3730,-7898,0.0036651913542300463,-0.0007730640354566276,0.004438255447894335,0.1883198767900467,-0.03143322095274925,0.19092518091201782,45072497,45072721,45072795,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
45073180,12806,1008,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.2249993234872818,0.22483959794044495,1.5715614557266235,0.0,-0.010202065110206604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45073181,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,45073684,3,0,1,-22,-52,-9,167,94,3583,-7898,-0.010995574295520782,-0.0007935090688988566,-0.010202065110206604,0.2619723677635193,0.10952384024858475,0.28394538164138794,45073505,45073729,45073803,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
45074194,12807,1014,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.2249993234872818,0.22483959794044495,1.5715627670288086,0.0,-0.02847096510231495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45074194,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,45074697,3,0,1,-11,-98,-24,122,120,3695,-7898,-0.02932153083384037,-0.000850565149448812,-0.02847096510231495,0.15398673713207245,0.1713937520980835,0.23040775954723358,45074518,45074742,45074816,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
45075201,12808,1007,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.2249993234872818,0.22483959794044495,1.5715620517730713,0.0,-0.012563292868435383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45075202,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,45075704,3,0,1,4,-53,-11,31,94,3948,-7898,-0.013439035043120384,-0.0008757421164773405,-0.012563292868435383,-0.06363259255886078,0.10896199941635132,0.1261817067861557,45075525,45075749,45075823,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
45076213,12809,1012,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.2249993234872818,0.22483959794044495,1.5715605020523071,0.0,0.008189712651073933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45076214,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,45076717,3,0,1,26,26,6,-40,40,4124,-7898,0.0073303827084600925,-0.0008593298844061792,0.008189712651073933,-0.2330559641122818,-0.020209945738315582,0.23393060266971588,45076537,45076761,45076834,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
45077220,12810,1007,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.2249993234872818,0.22483959794044495,1.5715594291687012,0.0,0.022804778069257736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45077221,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,45077725,3,0,1,22,103,18,-47,-10,4120,-7898,0.021991148591041565,-0.000813628954347223,0.022804778069257736,-0.2493061125278473,-0.13957136869430542,0.28571611642837524,45077545,45077769,45077843,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
45078234,12811,1014,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.2249993234872818,0.22483959794044495,1.5715612173080444,0.0,0.004469862673431635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45078235,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,45078738,3,0,1,4,33,3,137,18,3736,-7898,0.0036651913542300463,-0.0008046713192015886,0.004469862673431635,0.19059133529663086,-0.0724271908402443,0.20388907194137573,45078559,45078783,45078857,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
45079242,12812,1008,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.2249993234872818,0.22483959794044495,1.571562647819519,0.0,-0.017486242577433586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45079243,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,45079747,3,0,1,-24,-57,-15,170,83,3597,-7898,-0.018325956538319588,-0.0008397139026783407,-0.017486242577433586,0.2690153419971466,0.08294007182121277,0.28151077032089233,45079567,45079792,45079866,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
45080258,12813,1016,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.2249993234872818,0.22483959794044495,1.5715636014938354,0.0,-0.027205567806959152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45080258,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,45080761,3,0,1,-12,-103,-23,126,115,3701,-7898,-0.028099801391363144,-0.0008942341082729399,-0.027205567806959152,0.1634036749601364,0.15919135510921478,0.2281285971403122,45080582,45080806,45080880,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
45081266,12814,1008,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.2249993234872818,0.22483959794044495,1.5715622901916504,0.0,-0.013738998211920261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45081266,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,45081769,3,0,1,1,-57,-12,35,90,3951,-7898,-0.014660765416920185,-0.0009217672049999237,-0.013738998211920261,-0.054234497249126434,0.09917207062244415,0.11303309351205826,45081590,45081814,45081888,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
45082278,12815,1012,1,2,2,0,1,0,0,0,1,0.0,8,0,0,0,0,120,0.2249993234872818,0.22483959794044495,1.5715610980987549,0.0,0.0021392107009887695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45082279,0,1,0.0,0.0,0.0,5.872132987860823e-06,0.0,0.0,45082782,3,0,1,-4,49,1,-42,37,4123,-7898,0.0012217304902151227,-0.0009174802107736468,0.0021392107009887695,-0.2380048781633377,-0.027592256665229797,0.23959894478321075,45082603,45082826,45082900,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800000011920929
