vbar_rel_bin_mps,vbar_lat_bin_mps,vbar_yaw_bin_mps,yaw_rate_bin_radps,count,run_count,families,mean_residual_additive_yaw_torque_nm,median_residual_additive_yaw_torque_nm,trimmed_mean_residual_additive_yaw_torque_nm,rmse_residual_additive_yaw_torque_nm,mad_residual_additive_yaw_torque_nm,iqr_residual_additive_yaw_torque_nm,mean_opposing_yaw_resistance_nm,median_opposing_yaw_resistance_nm,trimmed_mean_opposing_yaw_resistance_nm,mean_vbar_rel_mps,mean_vbar_lat_mps,mean_vbar_yaw_mps,mean_max_force_preprojection_utilization,limiter_active_fraction,hardware_saturation_fraction
0.25,0.15,0.45,-10.00,295,10,open_floor,-0.010313289,-0.011123485,-0.010538514,0.022991548,0.013334101,0.026096694,-0.010313289,-0.011123485,-0.010538514,0.250399715,0.147433729,0.447942969,4.243894126,1.000000000,0.128813559
0.25,0.15,0.45,-10.50,162,12,open_floor,-0.011753544,-0.009509417,-0.010269896,0.027343093,0.014770416,0.030152736,-0.011753544,-0.009509417,-0.010269896,0.251746905,0.153425856,0.466148648,4.376328131,1.000000000,0.092592593
0.25,0.15,0.45,-9.50,182,10,open_floor,-0.010878510,-0.011275813,-0.009875601,0.024368858,0.013154041,0.026308109,-0.010878510,-0.011275813,-0.009875601,0.248832172,0.141883015,0.431078421,4.084024726,1.000000000,0.109890110
0.25,0.15,0.45,10.00,211,12,open_floor,0.017609974,0.016046584,0.016777629,0.032453076,0.017700549,0.035416413,-0.017609974,-0.016046584,-0.016777629,0.249583466,0.147602272,0.448455049,4.281599380,1.000000000,0.151658768
0.25,0.15,0.45,10.50,130,12,open_floor,0.018959418,0.015648331,0.017819018,0.032713588,0.016112970,0.033640067,-0.018959418,-0.015648331,-0.017819018,0.246390447,0.153772739,0.467202573,4.411992449,1.000000000,0.100000000
0.25,0.15,0.45,9.50,144,10,open_floor,0.011565663,0.009771970,0.010823759,0.024745510,0.014189677,0.029837151,-0.011565663,-0.009771970,-0.010823759,0.250547288,0.141923769,0.431202242,4.127566838,1.000000000,0.104166667
0.25,0.15,0.50,-11.00,120,12,open_floor,-0.012033087,-0.014824593,-0.012337043,0.029586447,0.016807747,0.034897166,-0.012033087,-0.014824593,-0.012337043,0.250896870,0.162088010,0.492466582,4.623450434,1.000000000,0.183333333
0.25,0.15,0.50,-11.50,83,11,open_floor,-0.014567005,-0.012490957,-0.015788723,0.033884073,0.016802771,0.033040846,-0.014567005,-0.012490957,-0.015788723,0.247635528,0.169061830,0.513654906,4.749238282,1.000000000,0.024096386
0.25,0.15,0.50,11.00,173,11,open_floor,0.025487765,0.024364091,0.024783491,0.036539636,0.017250781,0.034208204,-0.025487765,-0.024364091,-0.024783491,0.248130101,0.162469714,0.493626300,4.646761532,1.000000000,0.144508671
0.25,0.15,0.50,11.50,115,11,open_floor,0.026486871,0.028650796,0.026846801,0.034987018,0.015079694,0.028824915,-0.026486871,-0.028650796,-0.026846801,0.245959098,0.169424896,0.514757997,4.831387621,1.000000000,0.217391304
0.25,0.20,0.55,12.00,85,11,open_floor,0.019049995,0.018563801,0.018924438,0.029716010,0.012430729,0.024487580,-0.019049995,-0.018563801,-0.018924438,0.250250843,0.177776289,0.540131757,5.045234121,1.000000000,0.117647059
0.25,0.20,0.55,12.50,113,10,open_floor,0.025126931,0.025341624,0.025594063,0.033744984,0.015202990,0.031011874,-0.025126931,-0.025341624,-0.025594063,0.245273854,0.184421090,0.560320433,5.235114780,1.000000000,0.168141593
0.25,0.20,0.60,-13.50,122,7,open_floor,-0.015814569,-0.015240492,-0.015987382,0.025135650,0.011377256,0.021666132,-0.015814569,-0.015240492,-0.015987382,0.249761477,0.199199616,0.605221533,5.574788111,1.000000000,0.114754098
0.25,0.20,0.60,13.50,122,6,open_floor,0.028114936,0.023203964,0.027005175,0.038378721,0.016158330,0.037663229,-0.028114936,-0.023203964,-0.027005175,0.239627548,0.199551901,0.606291871,5.602488469,1.000000000,0.122950820
0.25,0.20,0.65,-14.50,92,7,open_floor,-0.014298065,-0.015347462,-0.015196449,0.026852390,0.014762716,0.028758041,-0.014298065,-0.015347462,-0.015196449,0.245083783,0.214117520,0.650546104,5.953736848,1.000000000,0.043478261
0.25,0.20,0.65,14.00,167,7,open_floor,0.031119444,0.031001793,0.030701457,0.037610676,0.015002928,0.028468745,-0.031119444,-0.031001793,-0.030701457,0.236612418,0.208159393,0.632443724,5.796932098,1.000000000,0.071856287
0.25,0.20,0.65,14.50,472,7,open_floor,0.030560647,0.030909966,0.030091505,0.038472058,0.014816312,0.029580208,-0.030560647,-0.030909966,-0.030091505,0.237765614,0.214360628,0.651284731,5.940628869,1.000000000,0.019067797
0.25,0.20,0.65,15.00,416,7,open_floor,0.033010478,0.032413206,0.032977667,0.040281238,0.015338724,0.030869805,-0.033010478,-0.032413206,-0.032977667,0.234310898,0.220073575,0.668642185,6.080721774,1.000000000,0.009615385
0.25,0.20,0.70,15.00,395,7,open_floor,0.034088159,0.034977849,0.034385113,0.039696295,0.012623569,0.024698620,-0.034088159,-0.034977849,-0.034385113,0.233848680,0.223558793,0.679231207,6.172320538,1.000000000,0.022784810
0.25,0.25,0.70,15.50,948,8,open_floor,0.032947622,0.033211160,0.033109926,0.038916504,0.013474258,0.026821486,-0.032947622,-0.033211160,-0.033109926,0.237796496,0.228443469,0.694072156,6.312233808,1.000000000,0.018987342
0.25,0.25,0.70,16.00,813,8,open_floor,0.033476411,0.034388848,0.033472655,0.039447402,0.014290200,0.028944615,-0.033476411,-0.034388848,-0.033472655,0.243358881,0.235408959,0.715235171,6.501964971,1.000000000,0.019680197
0.25,0.25,0.75,16.00,148,8,open_floor,0.033522112,0.032081979,0.033041580,0.040873935,0.013139323,0.026010199,-0.033522112,-0.032081979,-0.033041580,0.249366295,0.239165356,0.726648106,6.606720361,1.000000000,0.040540541
0.25,0.25,0.75,16.50,892,8,open_floor,0.032246599,0.032458640,0.032318093,0.038481354,0.014543569,0.029086182,-0.032246599,-0.032458640,-0.032318093,0.252084896,0.243438961,0.739632458,6.717110011,1.000000000,0.016816143
0.25,0.25,0.75,17.00,822,7,open_floor,0.035114879,0.035088552,0.035044573,0.041250069,0.014660666,0.029338076,-0.035114879,-0.035088552,-0.035044573,0.257497641,0.250672531,0.761609972,6.912725663,1.000000000,0.017031630
0.25,0.25,0.80,17.50,537,7,open_floor,0.034784303,0.034800171,0.035095912,0.040671881,0.014004636,0.027750965,-0.034784303,-0.034800171,-0.035095912,0.263231079,0.258276901,0.784714074,7.112874345,1.000000000,0.011173184
0.25,0.25,0.80,18.00,371,7,open_floor,0.034438085,0.033690453,0.033776775,0.040741822,0.014611057,0.028593547,-0.034438085,-0.033690453,-0.033776775,0.268659951,0.265512658,0.806698232,7.323065434,1.000000000,0.029649596
0.25,0.25,0.80,18.50,139,2,open_floor,0.036835654,0.036616635,0.036711243,0.043067931,0.017560696,0.035636511,-0.036835654,-0.036616635,-0.036711243,0.272170216,0.270562098,0.822039779,7.461814250,1.000000000,0.028776978
0.25,0.25,0.85,18.50,194,2,open_floor,0.033620269,0.032739349,0.033511613,0.039201115,0.011917044,0.023609774,-0.033620269,-0.032739349,-0.033511613,0.273611231,0.272976763,0.829376172,7.530109786,1.000000000,0.025773196
0.30,0.00,0.00,-0.50,2049,25,competition_aux;open_floor,-0.009597011,-0.011838632,-0.009852334,0.067247011,0.054616331,0.109190815,-0.009597011,-0.011838632,-0.009852334,0.299457645,0.005894224,0.017908224,1.654646811,0.870180576,0.274768180
0.30,0.00,0.00,0.00,5464,30,competition_aux;open_floor,0.017333067,0.039911891,0.020586400,0.080748413,0.064647077,0.149234673,-0.001040794,0.000000000,-0.000852391,0.299970138,0.001407207,0.004275470,1.463041918,0.790629575,0.169472914
0.30,0.00,0.00,0.50,1808,26,competition_aux;open_floor,0.001430647,0.000063694,0.000585595,0.066007341,0.054051786,0.107627272,-0.001430647,-0.000063694,-0.000585595,0.299727974,0.005882665,0.017873104,1.639622004,0.824115044,0.306969027
0.30,0.00,0.05,-0.50,1229,23,competition_aux;open_floor,-0.009244722,-0.007954375,-0.007894890,0.062047430,0.049591019,0.097592427,-0.009244722,-0.007954375,-0.007894890,0.299021961,0.009685247,0.029426363,1.782372288,0.923515053,0.284784378
0.30,0.00,0.05,-1.00,3421,26,competition_aux;open_floor,-0.006175098,0.001037295,-0.004126394,0.068564757,0.052571053,0.103942575,-0.006175098,0.001037295,-0.004126394,0.299012164,0.014702867,0.044671230,1.797675711,0.944460684,0.267173341
0.30,0.00,0.05,-1.50,2098,23,competition_aux;open_floor,-0.004254996,0.002886488,-0.002267888,0.059720689,0.043101574,0.083262287,-0.004254996,0.002886488,-0.002267888,0.299467954,0.021487680,0.065285300,1.874735140,0.965204957,0.348903718
0.30,0.00,0.05,0.50,1152,24,competition_aux;open_floor,0.002127810,-0.005053659,0.000837349,0.062348334,0.050919165,0.104536700,-0.002127810,0.005053659,-0.000837349,0.299420227,0.009688503,0.029436256,1.744826502,0.880208333,0.294270833
0.30,0.00,0.05,1.00,3221,23,competition_aux;open_floor,0.017435896,0.017484396,0.015728480,0.064345420,0.048761331,0.097451980,-0.017435896,-0.017484396,-0.015728480,0.299502708,0.014705537,0.044679341,1.858255850,0.941322571,0.267618752
0.30,0.00,0.05,1.50,2032,26,competition_aux;competition_diag;open_floor,0.008808653,0.000895969,0.007231009,0.054438821,0.041037932,0.085934051,-0.008808653,-0.000895969,-0.007231009,0.299946078,0.021503062,0.065332033,1.908336824,0.959645669,0.319881890
0.30,0.00,0.10,-1.50,86,13,competition_aux;open_floor,0.001834288,0.006661703,0.003526961,0.053985999,0.038566746,0.080216614,0.001834288,0.006661703,0.003526961,0.302480646,0.024837311,0.075462373,1.946390724,1.000000000,0.418604651
0.30,0.00,0.10,1.50,96,8,open_floor,0.023872170,0.033987338,0.023375821,0.052497144,0.033103470,0.074366489,-0.023872170,-0.033987338,-0.023375821,0.300204505,0.024855559,0.075517814,2.024988258,0.979166667,0.395833333
0.30,0.05,0.10,-1.50,272,16,competition_aux;open_floor,-0.003511192,0.002950981,-0.002099742,0.047366501,0.034237414,0.070391026,-0.003511192,0.002950981,-0.002099742,0.300243951,0.025412384,0.077209598,1.881702563,0.963235294,0.330882353
0.30,0.05,0.10,-2.00,2053,27,competition_aux;competition_diag;open_floor,-0.005307477,-0.008353123,-0.005281007,0.050340707,0.034679094,0.069934774,-0.005307477,-0.008353123,-0.005281007,0.298569298,0.029477031,0.089559078,1.954178798,0.984413054,0.363370677
0.30,0.05,0.10,-2.50,1657,28,competition_aux;competition_diag;open_floor,-0.015641518,-0.019842685,-0.014976256,0.055464774,0.034435583,0.070079788,-0.015641518,-0.019842685,-0.014976256,0.298161743,0.036668602,0.111408989,2.087623092,0.998792999,0.357272179
0.30,0.05,0.10,-3.00,90,18,competition_aux;competition_diag;open_floor,-0.034552993,-0.035026408,-0.030845360,0.072917911,0.035444800,0.076654691,-0.034552993,-0.035026408,-0.030845360,0.297589209,0.040839514,0.124081330,2.144554368,1.000000000,0.333333333
0.30,0.05,0.10,1.50,237,16,competition_aux;open_floor,0.013158512,0.010687606,0.012020335,0.049439254,0.040358555,0.079585734,-0.013158512,-0.010687606,-0.012020335,0.298935402,0.025415022,0.077217612,1.988290917,0.974683544,0.379746835
0.30,0.05,0.10,2.00,2107,24,competition_aux;competition_diag;open_floor,0.023061624,0.028381299,0.022325115,0.053898769,0.036138897,0.074216687,-0.023061624,-0.028381299,-0.022325115,0.297791569,0.029409504,0.089353914,1.979398819,0.990982439,0.389653536
0.30,0.05,0.10,2.50,1529,30,competition_aux;competition_diag;open_floor,0.032924333,0.034115851,0.031630720,0.058600716,0.029603439,0.060256521,-0.032924333,-0.034115851,-0.031630720,0.298543023,0.036647594,0.111345161,2.076461586,0.998691956,0.402223676
0.30,0.05,0.10,3.00,97,16,competition_aux;competition_diag;open_floor,0.038408001,0.033740708,0.036529103,0.062939715,0.043328160,0.082150876,-0.038408001,-0.033740708,-0.036529103,0.297405774,0.040858845,0.124140064,2.068253404,1.000000000,0.319587629
0.30,0.05,0.15,-3.00,1959,31,competition_aux;competition_diag;open_floor,-0.069944575,-0.099297133,-0.077074828,0.094785772,0.025898849,0.082976835,-0.069944575,-0.099297133,-0.077074828,0.291534615,0.045363012,0.137824924,2.160371336,1.000000000,0.155181215
0.30,0.05,0.15,-3.50,8642,33,competition_aux;competition_diag;open_floor,-0.103206441,-0.110100328,-0.109025586,0.108016534,0.007002454,0.014329701,-0.103206441,-0.110100328,-0.109025586,0.299537045,0.051943321,0.157817656,2.246279891,1.000000000,0.020365656
0.30,0.05,0.15,-4.00,1781,30,competition_aux;competition_diag;open_floor,-0.093047877,-0.106325985,-0.103417276,0.102584424,0.008473175,0.018974446,-0.093047877,-0.106325985,-0.103417276,0.312881869,0.056321270,0.171119031,2.343133942,1.000000000,0.017967434
0.30,0.05,0.15,3.00,1723,32,competition_aux;competition_diag;open_floor,0.077600161,0.094968053,0.082548795,0.093169701,0.026916654,0.070638916,-0.077600161,-0.094968053,-0.082548795,0.292689890,0.045371383,0.137850357,2.221178958,1.000000000,0.212420197
0.30,0.05,0.15,3.50,4862,31,competition_aux;competition_diag;open_floor,0.102586567,0.109573241,0.107699512,0.107106442,0.009188510,0.019604338,-0.102586567,-0.109573241,-0.107699512,0.298021099,0.051528766,0.156558126,2.280025186,1.000000000,0.046482929
0.30,0.05,0.15,4.00,923,27,competition_aux;competition_diag;open_floor,0.099602012,0.107827840,0.104509649,0.104428853,0.010860007,0.025208384,-0.099602012,-0.107827840,-0.104509649,0.312597933,0.056366798,0.171257357,2.402661274,1.000000000,0.040086674
0.30,0.05,0.20,-4.00,1004,31,competition_aux;competition_diag;open_floor,-0.043646133,-0.079742559,-0.046776582,0.082850497,0.037759423,0.140085519,-0.043646133,-0.079742559,-0.046776582,0.310079549,0.059493827,0.180758104,2.350509197,1.000000000,0.045816733
0.30,0.05,0.20,-4.50,968,24,competition_aux;competition_diag;open_floor,0.029666132,0.033442246,0.033447687,0.041552377,0.014339227,0.028658635,0.029666132,0.033442246,0.033447687,0.302241376,0.066691708,0.202627187,2.375190349,1.000000000,0.068181818
0.30,0.05,0.20,-5.00,675,22,competition_aux;competition_diag;open_floor,0.029407146,0.033055243,0.032012402,0.039251456,0.012844911,0.026269302,0.029407146,0.033055243,0.032012402,0.298726569,0.071920447,0.218513489,2.453214282,1.000000000,0.032592593
0.30,0.05,0.20,4.00,632,30,competition_aux;competition_diag;open_floor,0.086914357,0.100542338,0.094039427,0.096384385,0.014229365,0.032146471,-0.086914357,-0.100542338,-0.094039427,0.314557848,0.059233182,0.179966195,2.469694781,1.000000000,0.087025316
0.30,0.05,0.20,4.50,202,25,competition_aux;competition_diag;open_floor,0.011499242,-0.005654887,0.003982048,0.078201515,0.027605336,0.071337026,-0.011499242,0.005654887,-0.003982048,0.301356140,0.066324986,0.201512989,2.574148754,1.000000000,0.262376238
0.30,0.05,0.20,5.00,152,12,open_floor,-0.015118845,-0.015724531,-0.017130506,0.034425388,0.020279273,0.039951966,0.015118845,0.015724531,0.017130506,0.296575630,0.072169948,0.219271540,2.626488696,1.000000000,0.184210526
0.30,0.05,0.25,-5.00,123,15,competition_aux;open_floor,0.030027467,0.031362099,0.030817994,0.037902061,0.012533765,0.025077278,0.030027467,0.031362099,0.030817994,0.298668989,0.074506810,0.226371551,2.525381442,1.000000000,0.032520325
0.30,0.10,0.25,-5.00,289,16,competition_aux;open_floor,0.026149284,0.029908021,0.029432990,0.038542638,0.013374353,0.026551210,0.026149284,0.029908021,0.029432990,0.298101481,0.076091882,0.231187422,2.570704444,1.000000000,0.044982699
0.30,0.10,0.25,-5.50,1040,19,competition_aux;open_floor,0.025431738,0.028035408,0.027381466,0.034542095,0.012384368,0.025277940,0.025431738,0.028035408,0.027381466,0.295408312,0.081172152,0.246622637,2.674804785,1.000000000,0.022115385
0.30,0.10,0.25,-6.00,707,18,competition_aux;open_floor,0.023355115,0.024435437,0.024003539,0.032542712,0.012810188,0.026542235,0.023355115,0.024435437,0.024003539,0.302460357,0.087615662,0.266199736,2.820111375,1.000000000,0.033946252
0.30,0.10,0.25,5.00,117,15,competition_aux;open_floor,-0.023250259,-0.029116903,-0.024058453,0.049969946,0.015457776,0.037626533,0.023250259,0.029116903,0.024058453,0.296509230,0.076151810,0.231369499,2.699846584,1.000000000,0.094017094
0.30,0.10,0.25,5.50,292,16,competition_aux;open_floor,-0.015471014,-0.018790143,-0.016825940,0.041789898,0.016102060,0.032237793,0.015471014,0.018790143,0.016825940,0.295842682,0.081773437,0.248449499,2.802420114,1.000000000,0.113013699
0.30,0.10,0.25,6.00,353,15,open_floor,-0.020591881,-0.025200683,-0.023290716,0.031803191,0.011588135,0.023734178,0.020591881,0.025200683,0.023290716,0.295527793,0.087742342,0.266584623,2.941013438,1.000000000,0.065155807
0.30,0.10,0.30,-6.00,217,14,competition_aux;open_floor,0.016844448,0.016788236,0.017624889,0.026172992,0.012202486,0.024722011,0.016844448,0.016788236,0.017624889,0.300838819,0.091404501,0.277711239,2.880899382,1.000000000,0.023041475
0.30,0.10,0.30,-6.50,656,17,competition_aux;open_floor,0.016943277,0.017885959,0.018018878,0.026613377,0.012143290,0.024095975,0.016943277,0.017885959,0.018018878,0.300160834,0.095835649,0.291174248,3.010471796,1.000000000,0.045731707
0.30,0.10,0.30,-7.00,572,18,competition_aux;open_floor,0.012373887,0.013817170,0.012915163,0.022490254,0.009130590,0.018381807,0.012373887,0.013817170,0.012915163,0.299335867,0.103003269,0.312951390,3.157388923,1.000000000,0.043706294
0.30,0.10,0.30,6.00,118,16,competition_aux;open_floor,-0.016159125,-0.020847909,-0.019226001,0.034481341,0.013535010,0.026714546,0.016159125,0.020847909,0.019226001,0.296898384,0.091346648,0.277535468,3.020164179,1.000000000,0.067796610
0.30,0.10,0.30,6.50,491,16,open_floor,-0.016123102,-0.020549114,-0.018267232,0.029560088,0.013501685,0.029471942,0.016123102,0.020549114,0.018267232,0.296868056,0.095668762,0.290667201,3.122139387,1.000000000,0.083503055
0.30,0.10,0.30,7.00,333,16,open_floor,-0.008837469,-0.013348223,-0.010624077,0.027544238,0.014847185,0.033350962,0.008837469,0.013348223,0.010624077,0.301162270,0.102886155,0.312595564,3.275755249,1.000000000,0.126126126
0.30,0.10,0.35,-7.50,355,13,open_floor,0.006509522,0.008784525,0.008200039,0.023365260,0.012141764,0.024285727,0.006509522,0.008784525,0.008200039,0.299557401,0.110452312,0.335583567,3.359192762,1.000000000,0.064788732
0.30,0.10,0.35,-8.00,324,11,open_floor,0.004302577,0.004887186,0.004847302,0.021948793,0.014095072,0.028013822,0.004302577,0.004887186,0.004847302,0.297886580,0.118351573,0.359583629,3.558057290,1.000000000,0.064814815
0.30,0.10,0.35,-8.50,115,9,open_floor,0.000964182,0.002044522,0.002331868,0.017355161,0.010737129,0.020774504,0.000964182,0.002044522,0.002331868,0.295224225,0.122546930,0.372330241,3.646353662,1.000000000,0.069565217
0.30,0.10,0.35,7.50,269,17,open_floor,-0.002343267,-0.003673498,-0.003103410,0.027706082,0.017737103,0.035288512,0.002343267,0.003673498,0.003103410,0.300325253,0.110695124,0.336321294,3.445941707,1.000000000,0.126394052
0.30,0.10,0.35,8.00,253,13,open_floor,0.004056468,0.000775963,0.002474881,0.030538899,0.020564771,0.040932627,-0.004056468,-0.000775963,-0.002474881,0.300230400,0.118122186,0.358886690,3.607029026,1.000000000,0.090909091
0.30,0.10,0.40,-8.50,87,9,open_floor,-0.002160407,-0.002808286,-0.002054694,0.021249977,0.015141333,0.029739240,-0.002160407,-0.002808286,-0.002054694,0.295933507,0.124162241,0.377237986,3.687900624,1.000000000,0.034482759
0.30,0.15,0.40,-8.50,156,12,open_floor,0.002563662,0.002228973,0.001830191,0.022230658,0.014762696,0.029141980,0.002563662,0.002228973,0.001830191,0.298052558,0.126950436,0.385709265,3.754630317,1.000000000,0.051282051
0.30,0.15,0.40,-9.00,311,11,open_floor,-0.000323157,0.000270226,0.000290139,0.024007400,0.016603984,0.033061424,-0.000323157,0.000270226,0.000290139,0.300314417,0.132542695,0.402700039,3.919338649,1.000000000,0.099678457
0.30,0.15,0.40,-9.50,113,13,open_floor,0.001958214,0.002382623,0.002887709,0.025463076,0.014183865,0.028153017,0.001958214,0.002382623,0.002887709,0.302150689,0.138148211,0.419731090,4.067178857,1.000000000,0.088495575
0.30,0.15,0.40,8.50,235,13,open_floor,-0.001716488,-0.004499630,-0.003571357,0.025418143,0.015071634,0.030324319,0.001716488,0.004499630,0.003571357,0.299848654,0.127078667,0.386098866,3.823708900,1.000000000,0.089361702
