"segment_id","log_id","log_path","schema_kind","stage","family","phase_id","phase_name","primitive_name","direction_name","repeat_index","fan_duty_cycle","segment_start_row_index","segment_end_row_index","active_start_row_index","active_end_row_index","segment_start_time_us","segment_end_time_us","active_start_time_us","active_end_time_us","end_reason","corruption_note","command_pair_mode","active_command_rows","test_value_kind","test_value"
"ofnis_001044","mmlog_decode_2026-04-15_02-09-58","TestResults/mmlog_decode_2026-04-15_02-09-58/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","POSITIVE","57","0.800000011920929","59292","60183","59293","59541","72940054","73830280","72941395","73186472","reliable_stationary","","0.35,0.35","249","observed_drive_command_magnitude","0.35"
"ofnis_001045","mmlog_decode_2026-04-15_02-09-58","TestResults/mmlog_decode_2026-04-15_02-09-58/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","NEGATIVE","58","0.800000011920929","60183","61114","60184","60432","73830280","74759472","73830856","74077472","reliable_stationary","","-0.35,-0.35","249","observed_drive_command_magnitude","0.35"
"ofnis_001046","mmlog_decode_2026-04-15_02-09-58","TestResults/mmlog_decode_2026-04-15_02-09-58/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","POSITIVE","59","0.800000011920929","61114","61985","61115","61363","74759472","75632940","74760472","75008472","reliable_stationary","","0.35,0.35","249","observed_drive_command_magnitude","0.35"
"ofnis_001047","mmlog_decode_2026-04-15_02-09-58","TestResults/mmlog_decode_2026-04-15_02-09-58/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","NEGATIVE","60","0.800000011920929","61985","62888","61986","62234","75632940","76533472","75634493","75879472","reliable_stationary","","-0.35,-0.35","249","observed_drive_command_magnitude","0.35"
"ofnis_001048","mmlog_decode_2026-04-15_02-09-58","TestResults/mmlog_decode_2026-04-15_02-09-58/open_floor_main.csv","legacy_section_phase","SEC_30_STRAIGHT","straight","4","accel","STR2","NORTHBOUND","1","0.800000011920929","62888","96013","62889","66384","76533472","109658472","76534472","80029472","reliable_stationary","","0.351734,0.351734","3496","legacy_straight_speed_bin_mps","0.1"
"ofnis_001049","mmlog_decode_2026-04-15_02-09-58","TestResults/mmlog_decode_2026-04-15_02-09-58/open_floor_main.csv","legacy_section_phase","SEC_30_STRAIGHT","straight","4","accel","STR2","SOUTHBOUND","2","0.800000011920929","62888","96013","66385","69879","76533472","109658472","80035831","83524472","reliable_stationary","","0.0,0.0","3482","legacy_straight_speed_bin_mps","0.1"
"ofnis_001050","mmlog_decode_2026-04-15_02-09-58","TestResults/mmlog_decode_2026-04-15_02-09-58/open_floor_main.csv","legacy_section_phase","SEC_30_STRAIGHT","straight","4","accel","STR2","NORTHBOUND","3","0.800000011920929","62888","96013","69880","73296","76533472","109658472","83532281","86941472","reliable_stationary","","0.0,0.0","3417","legacy_straight_speed_bin_mps","0.1"
"ofnis_001051","mmlog_decode_2026-04-15_02-09-58","TestResults/mmlog_decode_2026-04-15_02-09-58/open_floor_main.csv","legacy_section_phase","SEC_30_STRAIGHT","straight","4","accel","STR2","SOUTHBOUND","4","0.800000011920929","62888","96013","73298","76764","76533472","109658472","86943472","90409472","reliable_stationary","","-0.039191,0.037557","3467","legacy_straight_speed_bin_mps","0.1"
"ofnis_001052","mmlog_decode_2026-04-15_02-09-58","TestResults/mmlog_decode_2026-04-15_02-09-58/open_floor_main.csv","legacy_section_phase","SEC_30_STRAIGHT","straight","4","accel","STR2","NORTHBOUND","5","0.800000011920929","62888","96013","76765","80239","76533472","109658472","90417943","93884472","reliable_stationary","","0.0,0.0","3464","legacy_straight_speed_bin_mps","0.1"
"ofnis_001053","mmlog_decode_2026-04-15_02-09-58","TestResults/mmlog_decode_2026-04-15_02-09-58/open_floor_main.csv","legacy_section_phase","SEC_30_STRAIGHT","straight","4","accel","STR2","SOUTHBOUND","6","0.800000011920929","62888","96013","80241","83696","76533472","109658472","93886472","97341472","reliable_stationary","","-0.037394,0.028471","3450","legacy_straight_speed_bin_mps","0.1"
"ofnis_001054","mmlog_decode_2026-04-15_02-09-58","TestResults/mmlog_decode_2026-04-15_02-09-58/open_floor_main.csv","legacy_section_phase","SEC_30_STRAIGHT","straight","4","accel","STR2","NORTHBOUND","7","0.800000011920929","62888","96013","83697","84922","76533472","109658472","97348143","98567472","reliable_stationary","","1.0,1.0","1226","legacy_straight_speed_bin_mps","0.3"
"ofnis_001055","mmlog_decode_2026-04-15_02-09-58","TestResults/mmlog_decode_2026-04-15_02-09-58/open_floor_main.csv","legacy_section_phase","SEC_30_STRAIGHT","straight","4","accel","STR2","SOUTHBOUND","8","0.800000011920929","62888","96013","84923","86241","76533472","109658472","98571427","99886472","reliable_stationary","","-1.0,-1.0","1311","legacy_straight_speed_bin_mps","0.3"
"ofnis_001056","mmlog_decode_2026-04-15_02-09-58","TestResults/mmlog_decode_2026-04-15_02-09-58/open_floor_main.csv","legacy_section_phase","SEC_30_STRAIGHT","straight","4","accel","STR2","NORTHBOUND","9","0.800000011920929","62888","96013","86243","87466","76533472","109658472","99888472","101111472","reliable_stationary","","1.0,1.0","1224","legacy_straight_speed_bin_mps","0.3"
"ofnis_001057","mmlog_decode_2026-04-15_02-09-58","TestResults/mmlog_decode_2026-04-15_02-09-58/open_floor_main.csv","legacy_section_phase","SEC_30_STRAIGHT","straight","4","accel","STR2","SOUTHBOUND","10","0.800000011920929","62888","96013","87467","88740","76533472","109658472","101115778","102385472","reliable_stationary","","-1.0,-1.0","1274","legacy_straight_speed_bin_mps","0.3"
"ofnis_001058","mmlog_decode_2026-04-15_02-09-58","TestResults/mmlog_decode_2026-04-15_02-09-58/open_floor_main.csv","legacy_section_phase","SEC_30_STRAIGHT","straight","4","accel","STR2","NORTHBOUND","11","0.800000011920929","62888","96013","88742","89996","76533472","109658472","102387472","103641472","reliable_stationary","","1.0,1.0","1255","legacy_straight_speed_bin_mps","0.3"
"ofnis_001059","mmlog_decode_2026-04-15_02-09-58","TestResults/mmlog_decode_2026-04-15_02-09-58/open_floor_main.csv","legacy_section_phase","SEC_30_STRAIGHT","straight","4","accel","STR2","SOUTHBOUND","12","0.800000011920929","62888","96013","89997","91227","76533472","109658472","103645915","104872472","reliable_stationary","","-1.0,-1.0","1231","legacy_straight_speed_bin_mps","0.3"
"ofnis_001060","mmlog_decode_2026-04-15_02-09-58","TestResults/mmlog_decode_2026-04-15_02-09-58/open_floor_main.csv","legacy_section_phase","SEC_30_STRAIGHT","straight","4","accel","STR2","NORTHBOUND","13","0.800000011920929","62888","96013","91229","91973","76533472","109658472","104874472","105618472","reliable_stationary","","1.0,1.0","745","legacy_straight_speed_bin_mps","0.55"
"ofnis_001061","mmlog_decode_2026-04-15_02-09-58","TestResults/mmlog_decode_2026-04-15_02-09-58/open_floor_main.csv","legacy_section_phase","SEC_30_STRAIGHT","straight","4","accel","STR2","SOUTHBOUND","14","0.800000011920929","62888","96013","91974","92707","76533472","109658472","105624333","106352472","reliable_stationary","","-1.0,-1.0","734","legacy_straight_speed_bin_mps","0.55"
"ofnis_001062","mmlog_decode_2026-04-15_02-09-58","TestResults/mmlog_decode_2026-04-15_02-09-58/open_floor_main.csv","legacy_section_phase","SEC_30_STRAIGHT","straight","4","accel","STR2","NORTHBOUND","15","0.800000011920929","62888","96013","92708","93429","76533472","109658472","106354910","107074472","reliable_stationary","","1.0,1.0","722","legacy_straight_speed_bin_mps","0.55"
"ofnis_001063","mmlog_decode_2026-04-15_02-09-58","TestResults/mmlog_decode_2026-04-15_02-09-58/open_floor_main.csv","legacy_section_phase","SEC_30_STRAIGHT","straight","4","accel","STR2","SOUTHBOUND","16","0.800000011920929","62888","96013","93430","94179","76533472","109658472","107075472","107824472","reliable_stationary","","-1.0,-1.0","750","legacy_straight_speed_bin_mps","0.55"
"ofnis_001064","mmlog_decode_2026-04-15_02-09-58","TestResults/mmlog_decode_2026-04-15_02-09-58/open_floor_main.csv","legacy_section_phase","SEC_30_STRAIGHT","straight","4","accel","STR2","NORTHBOUND","17","0.800000011920929","62888","96013","94180","94936","76533472","109658472","107827635","108581472","reliable_stationary","","1.0,1.0","757","legacy_straight_speed_bin_mps","0.55"
"ofnis_001065","mmlog_decode_2026-04-15_02-09-58","TestResults/mmlog_decode_2026-04-15_02-09-58/open_floor_main.csv","legacy_section_phase","SEC_30_STRAIGHT","straight","4","accel","STR2","SOUTHBOUND","18","0.800000011920929","62888","96013","94937","95696","76533472","109658472","108584202","109341472","reliable_stationary","","-1.0,-1.0","760","legacy_straight_speed_bin_mps","0.55"
"ofnis_001066","mmlog_decode_2026-04-15_02-09-58","TestResults/mmlog_decode_2026-04-15_02-09-58/open_floor_main.csv","legacy_section_phase","SEC_50_SMOOTH","smooth_turn","10","entry","S45SS","LEFT","20","0.800000011920929","96013","117246","117027","117246","109658472","130891472","130672472","130891472","corruption_boundary","selector_removed: Primary diagnostic selector jumper removed during open-floor measurement","0.0,0.0","220","legacy_smooth_speed_bin_mps","0.4"
"ofnis_000010","mmlog_decode_2026-04-10_18-33-52","TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv","legacy_section_phase","SEC_10_STATIC","static_hold","1","hold","STATIC_HOLD","NONE","1","0.800000011920929","0","14866","","","13229337","28245970","","","reliable_stationary","","","0","none",""
"ofnis_000011","mmlog_decode_2026-04-10_18-33-52","TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","POSITIVE","1","0.800000011920929","14866","15314","14867","15113","28245970","28698451","28246973","28494313","reliable_stationary","","0.17,0.17","247","observed_drive_command_magnitude","0.17"
"ofnis_000012","mmlog_decode_2026-04-10_18-33-52","TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","NEGATIVE","2","0.800000011920929","15314","15760","15315","15559","28698451","29148145","28700081","28945435","reliable_stationary","","-0.17,-0.17","245","observed_drive_command_magnitude","0.17"
"ofnis_000013","mmlog_decode_2026-04-10_18-33-52","TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","POSITIVE","3","0.800000011920929","15760","16207","15761","16007","29148145","29598468","29149761","29397067","reliable_stationary","","0.17,0.17","247","observed_drive_command_magnitude","0.17"
"ofnis_000014","mmlog_decode_2026-04-10_18-33-52","TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","NEGATIVE","4","0.800000011920929","16207","16655","16208","16455","29598468","30051372","29599477","29847994","reliable_stationary","","-0.17,-0.17","248","observed_drive_command_magnitude","0.17"
"ofnis_000015","mmlog_decode_2026-04-10_18-33-52","TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","POSITIVE","5","0.800000011920929","16655","17101","16656","16901","30051372","30504393","30052471","30298829","reliable_stationary","","0.17,0.17","246","observed_drive_command_magnitude","0.17"
"ofnis_000016","mmlog_decode_2026-04-10_18-33-52","TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","NEGATIVE","6","0.800000011920929","17101","17545","17102","17344","30504393","30951947","30505864","30749330","reliable_stationary","","-0.17,-0.17","243","observed_drive_command_magnitude","0.17"
"ofnis_000017","mmlog_decode_2026-04-10_18-33-52","TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","POSITIVE","7","0.800000011920929","17545","17993","17546","17793","30951947","31404585","30952949","31201132","reliable_stationary","","0.17,0.17","248","observed_drive_command_magnitude","0.17"
"ofnis_000018","mmlog_decode_2026-04-10_18-33-52","TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","NEGATIVE","8","0.800000011920929","17993","18439","17994","18238","31404585","31854034","31406259","31651593","reliable_stationary","","-0.17,-0.17","245","observed_drive_command_magnitude","0.17"
"ofnis_000019","mmlog_decode_2026-04-10_18-33-52","TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","POSITIVE","9","0.800000011920929","18439","18887","18440","18686","31854034","32304917","31855039","32102390","reliable_stationary","","0.17,0.17","247","observed_drive_command_magnitude","0.17"
"ofnis_000020","mmlog_decode_2026-04-10_18-33-52","TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","NEGATIVE","10","0.800000011920929","18887","19334","18888","19134","32304917","32759052","32305918","32553808","reliable_stationary","","-0.17,-0.17","247","observed_drive_command_magnitude","0.17"
"ofnis_000021","mmlog_decode_2026-04-10_18-33-52","TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","POSITIVE","11","0.800000011920929","19334","19778","19335","19578","32759052","33206442","32760728","33005071","reliable_stationary","","0.18,0.18","244","observed_drive_command_magnitude","0.18"
"ofnis_000022","mmlog_decode_2026-04-10_18-33-52","TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","NEGATIVE","12","0.800000011920929","19778","20227","19779","20026","33206442","33659331","33207449","33455705","reliable_stationary","","-0.18,-0.18","248","observed_drive_command_magnitude","0.18"
"ofnis_000023","mmlog_decode_2026-04-10_18-33-52","TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","POSITIVE","13","0.800000011920929","20227","20673","20228","20472","33659331","34110605","33660960","33906399","reliable_stationary","","0.18,0.18","245","observed_drive_command_magnitude","0.18"
"ofnis_000024","mmlog_decode_2026-04-10_18-33-52","TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","NEGATIVE","14","0.800000011920929","20673","21119","20674","20918","34110605","34560165","34112281","34357603","reliable_stationary","","-0.18,-0.18","245","observed_drive_command_magnitude","0.18"
"ofnis_000025","mmlog_decode_2026-04-10_18-33-52","TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","POSITIVE","15","0.800000011920929","21119","21567","21120","21366","34560165","35012898","34561166","34808473","reliable_stationary","","0.18,0.18","247","observed_drive_command_magnitude","0.18"
"ofnis_000026","mmlog_decode_2026-04-10_18-33-52","TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","NEGATIVE","16","0.800000011920929","21567","22012","21568","21812","35012898","35465542","35014499","35259847","reliable_stationary","","-0.18,-0.18","245","observed_drive_command_magnitude","0.18"
"ofnis_000027","mmlog_decode_2026-04-10_18-33-52","TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","POSITIVE","17","0.800000011920929","22012","22457","22013","22256","35465542","35913220","35466641","35710866","reliable_stationary","","0.18,0.18","244","observed_drive_command_magnitude","0.18"
"ofnis_000028","mmlog_decode_2026-04-10_18-33-52","TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","NEGATIVE","18","0.800000011920929","22457","22905","22458","22704","35913220","36365494","35914226","36161544","reliable_stationary","","-0.18,-0.18","247","observed_drive_command_magnitude","0.18"
"ofnis_000029","mmlog_decode_2026-04-10_18-33-52","TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","POSITIVE","19","0.800000011920929","22905","23351","22906","23151","36365494","36814429","36366968","36613202","reliable_stationary","","0.18,0.18","246","observed_drive_command_magnitude","0.18"
"ofnis_000030","mmlog_decode_2026-04-10_18-33-52","TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","NEGATIVE","20","0.800000011920929","23351","23800","23352","23599","36814429","37267764","36815431","37063682","reliable_stationary","","-0.18,-0.18","248","observed_drive_command_magnitude","0.18"
"ofnis_000031","mmlog_decode_2026-04-10_18-33-52","TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","POSITIVE","21","0.800000011920929","23800","24245","23801","24045","37267764","37720509","37269441","37514760","reliable_stationary","","0.19,0.19","245","observed_drive_command_magnitude","0.19"
"ofnis_000032","mmlog_decode_2026-04-10_18-33-52","TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","NEGATIVE","22","0.800000011920929","24245","24689","24246","24488","37720509","38168032","37722138","37965463","reliable_stationary","","-0.19,-0.19","243","observed_drive_command_magnitude","0.19"
"ofnis_000033","mmlog_decode_2026-04-10_18-33-52","TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","POSITIVE","23","0.800000011920929","24689","25137","24690","24936","38168032","38620926","38169039","38416389","reliable_stationary","","0.19,0.19","247","observed_drive_command_magnitude","0.19"
"ofnis_000034","mmlog_decode_2026-04-10_18-33-52","TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","NEGATIVE","24","0.800000011920929","25137","25582","25138","25382","38620926","39070472","38622604","38868034","reliable_stationary","","-0.19,-0.19","245","observed_drive_command_magnitude","0.19"
"ofnis_000035","mmlog_decode_2026-04-10_18-33-52","TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","POSITIVE","25","0.800000011920929","25582","26029","25583","25828","39070472","39520740","39072103","39318304","reliable_stationary","","0.19,0.19","246","observed_drive_command_magnitude","0.19"
"ofnis_000036","mmlog_decode_2026-04-10_18-33-52","TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","NEGATIVE","26","0.800000011920929","26029","26477","26030","26277","39520740","39976338","39521746","39770078","reliable_stationary","","-0.19,-0.19","248","observed_drive_command_magnitude","0.19"
"ofnis_000037","mmlog_decode_2026-04-10_18-33-52","TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","POSITIVE","27","0.800000011920929","26477","26921","26478","26720","39976338","40423763","39977341","40221252","reliable_stationary","","0.19,0.19","243","observed_drive_command_magnitude","0.19"
"ofnis_000038","mmlog_decode_2026-04-10_18-33-52","TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","NEGATIVE","28","0.800000011920929","26921","27369","26922","27169","40423763","40875435","40424765","40672998","reliable_stationary","","-0.19,-0.19","248","observed_drive_command_magnitude","0.19"
"ofnis_000039","mmlog_decode_2026-04-10_18-33-52","TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","POSITIVE","29","0.800000011920929","27369","27816","27370","27615","40875435","41326638","40877066","41123473","reliable_stationary","","0.19,0.19","246","observed_drive_command_magnitude","0.19"
"ofnis_000040","mmlog_decode_2026-04-10_18-33-52","TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","NEGATIVE","30","0.800000011920929","27816","28263","27817","28063","41326638","41776562","41327739","41575137","reliable_stationary","","-0.19,-0.19","247","observed_drive_command_magnitude","0.19"
"ofnis_000041","mmlog_decode_2026-04-10_18-33-52","TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","POSITIVE","31","0.800000011920929","28263","28712","28264","28511","41776562","42231466","41777568","42025887","reliable_stationary","","0.2,0.2","248","observed_drive_command_magnitude","0.2"
"ofnis_000042","mmlog_decode_2026-04-10_18-33-52","TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","NEGATIVE","32","0.800000011920929","28712","29157","28713","28956","42231466","42680496","42232990","42477462","reliable_stationary","","-0.2,-0.2","244","observed_drive_command_magnitude","0.2"
"ofnis_000043","mmlog_decode_2026-04-10_18-33-52","TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","POSITIVE","33","0.800000011920929","29157","29604","29158","29403","42680496","43130820","42682127","42928370","reliable_stationary","","0.2,0.2","246","observed_drive_command_magnitude","0.2"
"ofnis_000044","mmlog_decode_2026-04-10_18-33-52","TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","NEGATIVE","34","0.800000011920929","29604","30052","29605","29852","43130820","43582624","43131826","43380108","reliable_stationary","","-0.2,-0.2","248","observed_drive_command_magnitude","0.2"
"ofnis_000045","mmlog_decode_2026-04-10_18-33-52","TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","POSITIVE","35","0.800000011920929","30052","30499","30053","30298","43582624","44033148","43584298","43830638","reliable_stationary","","0.2,0.2","246","observed_drive_command_magnitude","0.2"
"ofnis_000046","mmlog_decode_2026-04-10_18-33-52","TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","NEGATIVE","36","0.800000011920929","30499","30947","30500","30746","44033148","44484874","44034154","44281384","reliable_stationary","","-0.2,-0.2","247","observed_drive_command_magnitude","0.2"
"ofnis_000047","mmlog_decode_2026-04-10_18-33-52","TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","POSITIVE","37","0.800000011920929","30947","31394","30948","31193","44484874","44936656","44486508","44732828","reliable_stationary","","0.2,0.2","246","observed_drive_command_magnitude","0.2"
"ofnis_000048","mmlog_decode_2026-04-10_18-33-52","TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","NEGATIVE","38","0.800000011920929","31394","31841","31395","31640","44936656","45387077","44938272","45184583","reliable_stationary","","-0.2,-0.2","246","observed_drive_command_magnitude","0.2"
"ofnis_000049","mmlog_decode_2026-04-10_18-33-52","TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","POSITIVE","39","0.800000011920929","31841","32289","31842","32088","45387077","45838587","45388082","45635323","reliable_stationary","","0.2,0.2","247","observed_drive_command_magnitude","0.2"
"ofnis_000050","mmlog_decode_2026-04-10_18-33-52","TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","NEGATIVE","40","0.800000011920929","32289","32735","32290","32535","45838587","46289851","45840260","46086601","reliable_stationary","","-0.2,-0.2","246","observed_drive_command_magnitude","0.2"
"ofnis_000051","mmlog_decode_2026-04-10_18-33-52","TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","POSITIVE","41","0.800000011920929","32735","33182","32736","32981","46289851","46740268","46291479","46537603","reliable_stationary","","0.21,0.21","246","observed_drive_command_magnitude","0.21"
"ofnis_000052","mmlog_decode_2026-04-10_18-33-52","TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","NEGATIVE","42","0.800000011920929","33182","33631","33183","33430","46740268","47195624","46741273","46989616","reliable_stationary","","-0.21,-0.21","248","observed_drive_command_magnitude","0.21"
"ofnis_000053","mmlog_decode_2026-04-10_18-33-52","TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","POSITIVE","43","0.800000011920929","33631","34075","33632","33875","47195624","47643331","47196724","47440921","reliable_stationary","","0.21,0.21","244","observed_drive_command_magnitude","0.21"
"ofnis_000054","mmlog_decode_2026-04-10_18-33-52","TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","NEGATIVE","44","0.800000011920929","34075","34522","34076","34322","47643331","48093853","47644807","47892088","reliable_stationary","","-0.21,-0.21","247","observed_drive_command_magnitude","0.21"
"ofnis_000055","mmlog_decode_2026-04-10_18-33-52","TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","POSITIVE","45","0.800000011920929","34522","34970","34523","34770","48093853","48545525","48094857","48343105","reliable_stationary","","0.21,0.21","248","observed_drive_command_magnitude","0.21"
"ofnis_000056","mmlog_decode_2026-04-10_18-33-52","TestResults/mmlog_decode_2026-04-10_18-33-52/open_floor_main.csv","legacy_section_phase","SEC_20_LAUNCH","launch","2","launch_pulse","OPEN_LOOP_LAUNCH","NEGATIVE","46","0.800000011920929","34970","35416","34971","35216","48545525","48995309","48547202","48793440","reliable_stationary","","-0.21,-0.21","246","observed_drive_command_magnitude","0.21"
