parameter_value,launch_command_signature,log_parameter,count,rms_nis,sqrt_mean_nis,rejected_rate,accepted_only_rms_nis,physical_residual_rms
0.5,"pair=0.5,-0.5;linear=0;yaw=-0.5",yaw_rate_nis,11500.0,8.868729034936766,2.56595979519318,0.0,8.868729034936766,0.151897311675
0.55,"pair=0,0;linear=0;yaw=0",forward_accel_nis,1353.0,0.6586621753531517,0.4264273151261952,0.0,0.6586621753531517,0.663463668854
0.55,"pair=0,0;linear=0;yaw=0",right_accel_nis,1353.0,2.219596438451392,0.6501556736341001,0.0014781966001478197,1.8520622542105605,0.835147241758
0.55,"pair=0,0;linear=0;yaw=0",yaw_rate_nis,1353.0,4.299820544485777,1.311666581512585,0.0,4.299820544485777,0.0598326177996
0.55,"pair=0.56,-0.56;linear=0;yaw=-0.56",forward_accel_nis,10250.0,21.334299129119092,3.20441839106188,0.04468292682926829,7.913010091625789,4.73122427007
0.55,"pair=0.56,-0.56;linear=0;yaw=-0.56",right_accel_nis,10250.0,5.4972290159635175,1.9055466222634154,0.009560975609756097,4.266824660587796,2.42929687728
0.55,"pair=0.56,-0.56;linear=0;yaw=-0.56",yaw_rate_nis,10250.0,10.071952858430139,2.6947976435690615,0.0,10.071952858430139,0.159715807811
0.6,"pair=0,0;linear=0;yaw=0",forward_accel_nis,1328.0,1.037826360764599,0.4999287514763587,0.0,1.037826360764599,0.795590696575
0.6,"pair=0,0;linear=0;yaw=0",right_accel_nis,1328.0,3.9429040580508645,0.7570785647232416,0.006024096385542169,1.4997729974015563,0.943914830756
0.6,"pair=0,0;linear=0;yaw=0",yaw_rate_nis,1328.0,4.074387027831333,1.2197888994419515,0.0,4.074387027831333,0.06002287154699999
0.6,"pair=0.6,-0.6;linear=0;yaw=-0.6",forward_accel_nis,9000.0,18.09358422793376,2.9829317325279545,0.033555555555555554,8.0254230499675,4.4403821486
0.6,"pair=0.6,-0.6;linear=0;yaw=-0.6",right_accel_nis,9000.0,7.671745320134135,1.9716899635197325,0.01577777777777778,4.545076820698527,2.51933460327
