rank,branch,source,interpretation,k1,k2,k3,peak_frac,decay0,decay_v,vf_fade,slide_nm,peak_delta_nm,peak_extra_nm,train_rmse_nm,validation_non_authoritative_rmse_nm,primary_rmse_nm,open_floor_validation_rmse_nm,latest_may4_rmse_nm,launch_extra_nm,launch_total_nm,launch_left_command,launch_right_command,launch_max_abs_command,launch_target_abs_error,selected_score,acceptable,boundary_status
152,latest_weighted,iteration1_local,line_meets_x1,0.7739691508636026,7.147214685001841,2.208939007006827,0.8199939872988096,0.7316968877660043,5.320778836023652,0.11953404236787749,0.0,0.025801315517584085,0.025801315517584085,0.02898214504096892,0.030963014803264945,0.03152410590609354,0.023441656415062247,0.030134737975180056,0.04326420353026061,0.05805845353026061,0.5152904073893534,-0.5152904073893534,0.5152904073893534,0.13070959261064663,0.9158548115413044,False,
153,latest_weighted,iteration2_local,line_maintains_peak,0.04083029194710979,14.12565360286814,1.1081930351000093,0.96,0.21702670213652014,0.0,0.016200000000000003,0.012703300148864465,0.03317742874729611,0.04588072889616057,0.02879069730434183,0.030578292423373607,0.03136590700093528,0.0231848955944496,0.029937769446478843,0.04312833776678885,0.05792258776678885,0.514494176880714,-0.514494176880714,0.514494176880714,0.13150582311928605,0.9167253842770234,False,
154,latest_weighted,iteration2_local,line_reaches_x2,0.683381437634469,2.9878105092405374,1.053206035613338,0.96,0.06203289803128576,2.1535415601141965,0.016200000000000003,0.019706018522673393,0.024315179450423385,0.04402119797309678,0.02885529067571317,0.03072264490485107,0.031449213415418543,0.023326824115510514,0.029993380419809677,0.043123804128193145,0.05791805412819315,0.5144676078520434,-0.5144676078520434,0.5144676078520434,0.13153239214795664,0.9170623101922684,False,
155,latest_weighted,iteration1_local,line_meets_x1,1.2,12.785985281804118,2.9600000000000004,0.88,1.1772276551295018,5.996056618897065,0.4329544023998276,0.0,0.020438507471511238,0.020438507471511238,0.02905389470746396,0.03081044072238048,0.03162437284432698,0.0234387546044211,0.03014598549114765,0.043281175566625356,0.05807542556662536,0.5153898706595843,-0.5153898706595843,0.5153898706595843,0.13061012934041571,0.917588466710969,False,
156,latest_weighted,iteration1_local,line_meets_x1,0.8838112013580711,3.222282549816955,2.740339625811511,0.88,0.927698229123393,6.0,0.04160814812862166,0.0,0.019761567313908622,0.019761567313908622,0.029192133326889202,0.031267937561723934,0.03156905556179031,0.023530294067275925,0.030472677210219765,0.04325829462292349,0.05805254462292349,0.5152557787075255,-0.5152557787075255,0.5152557787075255,0.13074422129247454,0.9194396179177985,False,
157,latest_weighted,iteration1_local,line_meets_x1,1.2,14.8,2.5127131193551366,0.88,0.9632311663803587,5.566818066261041,0.07572330288661899,0.0,0.019072479455120857,0.019072479455120857,0.0292172436324553,0.030899949913085038,0.03170078232469783,0.023514670799128147,0.030390184061353215,0.043245967269395696,0.05804021726939569,0.5151835352319155,-0.5151835352319155,0.5151835352319155,0.1308164647680845,0.9205497677777607,False,
158,latest_weighted,iteration2_broad,line_reaches_x2,0.17320508075688773,14.799999999999997,1.0162447330338096,0.96,0.054,6.0,0.016200000000000006,0.017630469355270413,0.03076090337798545,0.04839137273325586,0.028840443117944748,0.030673753587273114,0.03152513930041922,0.023255281102747386,0.02994728625946962,0.043040439325416006,0.05783468932541601,0.5139790550509424,-0.5139790550509424,0.5139790550509424,0.13202094494905758,0.9220551288457846,False,
159,latest_weighted,iteration1_local,line_meets_x1,0.7976732317218418,2.9356152423726716,2.935690143931761,0.88,1.1273052817610418,6.0,0.0385269927501818,0.0,0.020319848102251657,0.020319848102251657,0.02883711703626036,0.031022313369698806,0.03142508228696609,0.023414511318004958,0.029926167052522136,0.04319591020343435,0.05799016020343435,0.5148901797752284,-0.5148901797752284,0.5148901797752284,0.13110982022477158,0.9225528502890428,False,
160,latest_weighted,iteration2_local,line_meets_x1,1.2,14.8,1.0524054579974464,0.9582621381133862,0.25248750757870114,1.4892713960536224,0.016200000000000003,1.4191183920564604e-09,0.04333459524729511,0.043334596666413504,0.029309745634655007,0.03087628906947116,0.0318156197127498,0.022588208625350912,0.030611493030923635,0.043035405147147925,0.057829655147147926,0.5139495526493032,-0.5139495526493032,0.5139495526493032,0.13205044735069682,0.922826830979297,False,
161,latest_weighted,iteration2_broad,line_reaches_x2,0.025,14.799999999999997,1.0162447330338096,0.96,0.054,6.0,0.016200000000000006,0.017662776702688846,0.030695738587393474,0.048358515290082324,0.028840442232614324,0.030672024525119548,0.031525376844290645,0.023255661176951856,0.029946429702780244,0.043018899656178444,0.05781314965617844,0.5138528235312815,-0.5138528235312815,0.5138528235312815,0.13214717646871854,0.9233490010369789,False,
