candidate_id,stream,bin_kind,bin_value,count,segment_count,mean_residual,median_residual,rms_residual,measurement_mean,prediction_mean,positive_fraction,negative_fraction,zero_fraction,mean_sign,median_sign
slip_envelope,yaw_rate,command_bucket,"pair=-0.40,0.40;yaw=0.40",2500,10,0.557581261581,0.571333664155,0.563035020218,-0.089051089588,-0.646632351169,1,0,0,positive,positive
slip_envelope,yaw_rate,command_bucket,"pair=-0.45,0.45;yaw=0.45",2500,10,0.577774879172,0.603774315514,0.590085817578,-0.170132758904,-0.747907638076,1,0,0,positive,positive
slip_envelope,yaw_rate,command_bucket,"pair=-0.50,0.50;yaw=0.50",11500,19,0.62303854777,0.637536084033,0.632350583673,-0.110568576986,-0.733607124756,0.998782608696,0.00121739130435,1.08420217249e-17,positive,positive
slip_envelope,yaw_rate,command_bucket,"pair=-0.55,0.55;yaw=0.55",10250,14,0.644716818184,0.662421569675,0.654490310182,-0.168259490106,-0.81297630829,0.998536585366,0.00146341463415,1.30104260698e-18,positive,positive
slip_envelope,yaw_rate,command_bucket,"pair=-0.60,0.60;yaw=0.60",9000,9,0.578390153277,0.664592405681,0.622027442172,-0.600310577189,-1.17870073047,0.967555555556,0.0324444444444,5.55111512313e-17,positive,positive
slip_envelope,yaw_rate,command_bucket,"pair=-0.65,0.65;yaw=0.65",9000,9,0.422370009578,0.545662255319,0.542480122225,-1.42017546682,-1.8425454764,0.867555555556,0.132444444444,2.77555756156e-17,positive,positive
slip_envelope,yaw_rate,command_bucket,"pair=-0.70,0.70;yaw=0.70",9000,9,-0.31139115172,-0.0110727598145,0.94326613699,-6.32536156774,-6.01397041602,0.494111111111,0.505888888889,-1.11022302463e-16,negative,negative
slip_envelope,yaw_rate,command_bucket,"pair=-0.75,0.75;yaw=0.75",9000,9,-1.23917539454,-0.755396582168,2.05389427294,-14.3499113214,-13.1107359268,0.191888888889,0.808111111111,0,negative,negative
slip_envelope,yaw_rate,command_bucket,"pair=-0.80,0.80;yaw=0.80",9000,9,-1.03820517193,-1.58808645821,2.93509360094,-25.6021924211,-24.5639872491,0.234111111111,0.765888888889,0,negative,negative
slip_envelope,yaw_rate,command_bucket,"pair=0.00,0.00;yaw=0.00",21125,42,0.0240957139522,-0.000517192453723,0.723406685302,0.127213694775,0.103117980823,0.496615384615,0.503384615385,-1.11022302463e-16,positive,negative
slip_envelope,yaw_rate,command_bucket,"pair=0.30,-0.30;yaw=-0.30",2500,10,-0.465759049326,-0.487010956325,0.47220554694,0.0945932159511,0.560352265277,0,1,0,negative,negative
slip_envelope,yaw_rate,command_bucket,"pair=0.35,-0.35;yaw=-0.35",2500,10,-0.49880313906,-0.525958904424,0.507498071837,0.121437474874,0.620240613934,0,1,0,negative,negative
slip_envelope,yaw_rate,command_bucket,"pair=0.40,-0.40;yaw=-0.40",2500,10,-0.527469399638,-0.564694287822,0.545594869362,0.169318301741,0.696787701379,0,1,0,negative,negative
slip_envelope,yaw_rate,command_bucket,"pair=0.45,-0.45;yaw=-0.45",2500,10,-0.544393968844,-0.598200182037,0.577858059039,0.243051639113,0.787445607957,0.0064,0.9936,0,negative,negative
slip_envelope,yaw_rate,command_bucket,"pair=0.50,-0.50;yaw=-0.50",11500,19,-0.60294073713,-0.627864621423,0.616197478685,0.191488714472,0.794429451602,0.002,0.998,0,negative,negative
slip_envelope,yaw_rate,command_bucket,"pair=0.55,-0.55;yaw=-0.55",10250,14,-0.600117406372,-0.638124252678,0.615111880499,0.362819136287,0.962936542659,0.00214634146341,0.997853658537,0,negative,negative
slip_envelope,yaw_rate,command_bucket,"pair=0.60,-0.60;yaw=-0.60",9000,9,-0.552576129889,-0.652850429839,0.597153327947,0.721348208746,1.27392433864,0.0268888888889,0.973111111111,0,negative,negative
slip_envelope,yaw_rate,command_bucket,"pair=0.65,-0.65;yaw=-0.65",9000,9,-0.267146218795,-0.456931944137,0.535040156197,2.11462312124,2.38176934004,0.282666666667,0.717333333333,0,negative,negative
slip_envelope,yaw_rate,command_bucket,"pair=0.70,-0.70;yaw=-0.70",9000,9,0.44035296801,0.120344542613,1.07711900577,6.75318420861,6.3128312406,0.554777777778,0.445222222222,-5.55111512313e-17,positive,positive
slip_envelope,yaw_rate,command_bucket,"pair=0.75,-0.75;yaw=-0.75",9000,9,1.52523234171,1.19180345313,2.15977513224,15.1955381197,13.670305778,0.861333333333,0.138666666667,5.55111512313e-17,positive,positive
slip_envelope,yaw_rate,command_bucket,"pair=0.80,-0.80;yaw=-0.80",9000,9,0.845631163315,1.45275203675,3.2719823707,25.1069324739,24.2613013105,0.775888888889,0.224111111111,2.77555756156e-17,positive,positive
slip_envelope,yaw_rate,command_polarity,negative_yaw_command,76750,118,-0.00329170899471,-0.505230118887,1.46883790837,5.94809971508,5.95139142407,0.294136807818,0.705863192182,0,negative,negative
slip_envelope,yaw_rate,command_polarity,positive_yaw_command,76750,118,0.0625196918966,0.553353254808,1.35801284693,-5.71587770973,-5.77839740162,0.736390879479,0.263609120521,5.55111512313e-17,positive,positive
slip_envelope,yaw_rate,command_polarity,zero_yaw_command,21125,42,0.0240957139522,-0.000517192453723,0.723406685302,0.127213694775,0.103117980823,0.496615384615,0.503384615385,-1.11022302463e-16,positive,negative
slip_envelope,yaw_rate,high_command,high_command,54000,54,0.0370741258073,0.0573799263475,2.24550253264,0.12969824867,0.0926241228626,0.518685185185,0.481314814815,5.55111512313e-17,positive,positive
slip_envelope,yaw_rate,high_command,low_command,120625,200,0.0253079117212,0.00965071143645,0.616868859743,0.111972831376,0.0866649196549,0.510466321244,0.489533678756,0,positive,positive
stribeck_fade,forward_accel,all,all,174625,236,-1.64650031229,-0.139843181594,6.48705002847,1.5151533642,3.16165367649,0.43611166786,0.56388833214,0,negative,negative
stribeck_fade,forward_accel,command_bucket,"pair=-0.30,0.30;yaw=0.30",2500,10,0.000220211840399,-0.0218217605254,0.869934381147,-0.0209751283474,-0.0211953401878,0.4896,0.5104,0,positive,negative
stribeck_fade,forward_accel,command_bucket,"pair=-0.35,0.35;yaw=0.35",2500,10,0.0150755699354,-0.000344889902116,0.847692628673,-0.0052426624264,-0.0203182323618,0.4992,0.5008,0,positive,negative
stribeck_fade,forward_accel,command_bucket,"pair=-0.40,0.40;yaw=0.40",2500,10,0.00590082980472,-0.0107784798655,0.960552604857,-0.00989983313462,-0.0158006629393,0.4928,0.5072,0,positive,negative
stribeck_fade,forward_accel,command_bucket,"pair=-0.45,0.45;yaw=0.45",2500,10,-0.0315194082859,-0.107383113382,1.47862943212,-0.0124594598063,0.0190599484796,0.4448,0.5552,0,negative,negative
stribeck_fade,forward_accel,command_bucket,"pair=-0.50,0.50;yaw=0.50",11500,19,-0.0442157192334,-0.0419451952713,1.22584726346,-0.0169359281858,0.0272797910476,0.473043478261,0.526956521739,0,negative,negative
stribeck_fade,forward_accel,command_bucket,"pair=-0.55,0.55;yaw=0.55",10250,14,-0.040632283249,-0.0597312526833,1.3587681912,0.005246430916,0.045878714165,0.452585365854,0.547414634146,0,negative,negative
stribeck_fade,forward_accel,command_bucket,"pair=-0.60,0.60;yaw=0.60",9000,9,-0.0885912977709,-0.0822764998501,2.19110008386,0.0149141225807,0.103505420352,0.435,0.565,0,negative,negative
stribeck_fade,forward_accel,command_bucket,"pair=-0.65,0.65;yaw=0.65",9000,9,-0.115761030645,-0.0479819694626,3.45732927084,0.0190853459729,0.134846376618,0.482,0.518,0,negative,negative
stribeck_fade,forward_accel,command_bucket,"pair=-0.70,0.70;yaw=0.70",9000,9,-0.641900883193,-0.0703060096455,5.00752006109,0.575466862929,1.21736774612,0.490666666667,0.509333333333,1.11022302463e-16,negative,negative
stribeck_fade,forward_accel,command_bucket,"pair=-0.75,0.75;yaw=0.75",9000,9,-3.85281004959,-2.34161788664,8.43549232454,2.91072516687,6.76353521646,0.324333333333,0.675666666667,0,negative,negative
stribeck_fade,forward_accel,command_bucket,"pair=-0.80,0.80;yaw=0.80",9000,9,-11.1109989095,-7.28577180833,16.5485541714,8.83956205802,19.9505609675,0.160555555556,0.839444444444,0,negative,negative
stribeck_fade,forward_accel,command_bucket,"pair=0.00,0.00;yaw=0.00",21125,42,-0.0502953353767,0.00266112547484,1.41193255527,0.202385511858,0.252680847235,0.502059171598,0.497940828402,0,negative,positive
stribeck_fade,forward_accel,command_bucket,"pair=0.30,-0.30;yaw=-0.30",2500,10,-0.066711262385,-0.0753820435221,1.02375110724,-0.0409258944122,0.0257853679728,0.4548,0.5452,0,negative,negative
stribeck_fade,forward_accel,command_bucket,"pair=0.35,-0.35;yaw=-0.35",2500,10,-0.0425687715654,-0.0195409224665,0.944340431402,-0.0144219736056,0.0281467979598,0.4844,0.5156,1.11022302463e-16,negative,negative
stribeck_fade,forward_accel,command_bucket,"pair=0.40,-0.40;yaw=-0.40",2500,10,-0.036864322553,0.0414216615426,1.1371290184,-0.0127683214604,0.0240960010926,0.5304,0.4696,0,negative,positive
stribeck_fade,forward_accel,command_bucket,"pair=0.45,-0.45;yaw=-0.45",2500,10,-0.0188302487491,0.0741494744147,1.69071790073,-0.0103063260694,0.00852392267971,0.546,0.454,-5.55111512313e-17,negative,positive
stribeck_fade,forward_accel,command_bucket,"pair=0.50,-0.50;yaw=-0.50",11500,19,0.016873633188,0.0178683576321,1.42689666153,-0.00743125653682,-0.0243048897248,0.510956521739,0.489043478261,0,positive,positive
stribeck_fade,forward_accel,command_bucket,"pair=0.55,-0.55;yaw=-0.55",10250,14,0.0735426495355,0.0832257889996,1.76106394604,0.0218501802138,-0.0516924693217,0.55356097561,0.44643902439,-5.55111512313e-17,positive,positive
stribeck_fade,forward_accel,command_bucket,"pair=0.60,-0.60;yaw=-0.60",9000,9,0.0985264428428,0.0385531039393,2.42759039595,0.0660636322242,-0.0324628106187,0.524444444444,0.475555555556,-5.55111512313e-17,positive,positive
stribeck_fade,forward_accel,command_bucket,"pair=0.65,-0.65;yaw=-0.65",9000,9,-0.0530773519254,-0.0164547463511,3.07958017318,0.261298289457,0.314375641382,0.491444444444,0.508555555556,0,negative,negative
stribeck_fade,forward_accel,command_bucket,"pair=0.70,-0.70;yaw=-0.70",9000,9,-0.68346574387,-0.812742544115,5.20014773548,1.24099593184,1.92446167571,0.421888888889,0.578111111111,0,negative,negative
stribeck_fade,forward_accel,command_bucket,"pair=0.75,-0.75;yaw=-0.75",9000,9,-3.95600643254,-3.09790189535,8.54795238003,4.20335856337,8.15936499591,0.296333333333,0.703666666667,0,negative,negative
stribeck_fade,forward_accel,command_bucket,"pair=0.80,-0.80;yaw=-0.80",9000,9,-11.3783905032,-7.5660824905,17.2155555713,10.827223765,22.2056142681,0.158444444444,0.841555555556,1.11022302463e-16,negative,negative
stribeck_fade,forward_accel,command_polarity,negative_yaw_command,76750,118,-1.86601042178,-0.15770622733,7.01527814294,1.94570567095,3.81171609273,0.438071661238,0.561928338762,0,negative,negative
stribeck_fade,forward_accel,command_polarity,positive_yaw_command,76750,118,-1.86633652381,-0.182062741898,6.78111900921,1.44593292561,3.31226944942,0.416,0.584,1.11022302463e-16,negative,negative
stribeck_fade,forward_accel,command_polarity,zero_yaw_command,21125,42,-0.0502953353767,0.00266112547484,1.41193255527,0.202385511858,0.252680847235,0.502059171598,0.497940828402,0,negative,positive
stribeck_fade,forward_accel,high_command,high_command,54000,54,-5.27059542031,-2.72268602017,11.3031840136,4.766222058,10.0368174783,0.308703703704,0.691296296296,0,negative,negative
stribeck_fade,forward_accel,high_command,low_command,120625,200,-0.0241074763714,-0.0112381004288,1.93016128761,0.059752663973,0.0838601403443,0.493148186528,0.506851813472,0,negative,negative
stribeck_fade,right_accel,all,all,174625,236,-0.593292073856,-0.0766132882616,3.95749122613,2.8161780138,3.40947008766,0.462041517538,0.537958482462,0,negative,negative
stribeck_fade,right_accel,command_bucket,"pair=-0.30,0.30;yaw=0.30",2500,10,-0.0291501390576,-0.00613046571549,0.666218265767,0.0012120943502,0.0303622334078,0.494,0.506,0,negative,negative
stribeck_fade,right_accel,command_bucket,"pair=-0.35,0.35;yaw=0.35",2500,10,-0.0310021040706,-0.00271796814163,0.654569443698,-0.000372106666512,0.0306299974041,0.498,0.502,0,negative,negative
stribeck_fade,right_accel,command_bucket,"pair=-0.40,0.40;yaw=0.40",2500,10,-0.0215210169843,0.0189015536829,0.86628084668,-0.000346883211062,0.0211741337732,0.5152,0.4848,0,negative,positive
stribeck_fade,right_accel,command_bucket,"pair=-0.45,0.45;yaw=0.45",2500,10,-0.00134106248315,0.121128495347,1.15883849199,0.000814248388437,0.00215531087159,0.562,0.438,-5.55111512313e-17,negative,positive
stribeck_fade,right_accel,command_bucket,"pair=-0.50,0.50;yaw=0.50",11500,19,-0.00890335709253,0.00253189223356,1.0522881355,-0.019149952638,-0.0102465955455,0.501652173913,0.498347826087,-5.55111512313e-17,negative,positive
stribeck_fade,right_accel,command_bucket,"pair=-0.55,0.55;yaw=0.55",10250,14,0.0206737739145,0.0423273485662,1.1737470475,-0.0134562338506,-0.0341300077651,0.522926829268,0.477073170732,0,positive,positive
stribeck_fade,right_accel,command_bucket,"pair=-0.60,0.60;yaw=0.60",9000,9,0.0629840052643,0.0422309351388,1.73375995059,0.021649375597,-0.0413346296673,0.515222222222,0.484777777778,0,positive,positive
stribeck_fade,right_accel,command_bucket,"pair=-0.65,0.65;yaw=0.65",9000,9,0.0611804081021,0.00440739293105,2.09108662472,0.161167154046,0.0999867459443,0.500888888889,0.499111111111,-5.55111512313e-17,positive,positive
stribeck_fade,right_accel,command_bucket,"pair=-0.70,0.70;yaw=0.70",9000,9,-0.278975603973,-0.122625128424,4.93745525543,1.92419970475,2.20317530872,0.481,0.519,0,negative,negative
stribeck_fade,right_accel,command_bucket,"pair=-0.75,0.75;yaw=0.75",9000,9,-1.13277821764,-0.700512325934,6.61276036846,7.54801013473,8.68078835237,0.421666666667,0.578333333333,0,negative,negative
stribeck_fade,right_accel,command_bucket,"pair=-0.80,0.80;yaw=0.80",9000,9,-2.10669697961,-1.65197242469,7.35396906206,21.4555554982,23.5622524778,0.403333333333,0.596666666667,0,negative,negative
stribeck_fade,right_accel,command_bucket,"pair=0.00,0.00;yaw=0.00",21125,42,-0.0549835101562,-0.0413531240402,1.83877552075,0.257712465282,0.312695975438,0.459644970414,0.540355029586,0,negative,negative
stribeck_fade,right_accel,command_bucket,"pair=0.30,-0.30;yaw=-0.30",2500,10,0.0151991857571,-0.00251808107466,0.729126532168,-0.000918749148932,-0.016117934906,0.4976,0.5024,0,positive,negative
stribeck_fade,right_accel,command_bucket,"pair=0.35,-0.35;yaw=-0.35",2500,10,0.0160383067232,-0.00995522091091,0.706873319695,0.000416630534736,-0.0156216761885,0.4924,0.5076,0,positive,negative
stribeck_fade,right_accel,command_bucket,"pair=0.40,-0.40;yaw=-0.40",2500,10,0.00262523918457,-0.0308209082881,1.05890540169,0.000475775024914,-0.00214946415966,0.4708,0.5292,0,positive,negative
stribeck_fade,right_accel,command_bucket,"pair=0.45,-0.45;yaw=-0.45",2500,10,-0.0213505199724,-0.0580724063967,1.58743795828,0.00375974188001,0.0251102618524,0.4596,0.5404,0,negative,negative
stribeck_fade,right_accel,command_bucket,"pair=0.50,-0.50;yaw=-0.50",11500,19,-0.0571618327055,-0.0688549890316,1.20073917563,-0.013615916853,0.0435459158525,0.452,0.548,0,negative,negative
stribeck_fade,right_accel,command_bucket,"pair=0.55,-0.55;yaw=-0.55",10250,14,-0.0910993529606,-0.0973076928514,1.2941634302,-0.00349888357099,0.0876004693896,0.456,0.544,0,negative,negative
stribeck_fade,right_accel,command_bucket,"pair=0.60,-0.60;yaw=-0.60",9000,9,-0.120877339954,-0.0548780142898,1.56156138526,0.042944432703,0.163821772657,0.481333333333,0.518666666667,-1.11022302463e-16,negative,negative
stribeck_fade,right_accel,command_bucket,"pair=0.65,-0.65;yaw=-0.65",9000,9,-0.0916562213594,-0.051787230318,2.2355129411,0.2788360707,0.37049229206,0.489333333333,0.510666666667,-1.11022302463e-16,negative,negative
stribeck_fade,right_accel,command_bucket,"pair=0.70,-0.70;yaw=-0.70",9000,9,-0.456594472913,-0.176067851404,4.36504438023,1.24605435018,1.70264882309,0.472,0.528,0,negative,negative
stribeck_fade,right_accel,command_bucket,"pair=0.75,-0.75;yaw=-0.75",9000,9,-1.76920618317,-0.741786382904,6.37332217057,5.62915539012,7.39836157329,0.416555555556,0.583444444444,0,negative,negative
stribeck_fade,right_accel,command_bucket,"pair=0.80,-0.80;yaw=-0.80",9000,9,-5.36562768363,-3.98740036224,9.5086431921,15.7889729342,21.1546006178,0.263,0.737,0,negative,negative
stribeck_fade,right_accel,command_polarity,negative_yaw_command,76750,118,-0.935446332559,-0.160670667402,4.36619717451,2.6930365537,3.62848288626,0.440039087948,0.559960912052,0,negative,negative
stribeck_fade,right_accel,command_polarity,positive_yaw_command,76750,118,-0.399304178777,-0.033297067912,3.95474049487,3.64352253207,4.04282671084,0.484703583062,0.515296416938,-1.11022302463e-16,negative,negative
stribeck_fade,right_accel,command_polarity,zero_yaw_command,21125,42,-0.0549835101562,-0.0413531240402,1.83877552075,0.257712465282,0.312695975438,0.459644970414,0.540355029586,0,negative,negative
stribeck_fade,right_accel,high_command,high_command,54000,54,-1.85164652349,-0.851296071719,6.73640690999,8.93199133536,10.7836378589,0.409592592593,0.590407407407,0,negative,negative
stribeck_fade,right_accel,high_command,low_command,120625,200,-0.0299665585801,-0.0219034379004,1.53563589834,0.0783216874748,0.108288246055,0.485521243523,0.514478756477,0,negative,negative
stribeck_fade,yaw_rate,all,all,174625,236,0.0215367962511,0.0161243752478,1.35027178199,0.117454134362,0.0959173381106,0.51707372942,0.48292627058,-5.55111512313e-17,positive,positive
stribeck_fade,yaw_rate,command_bucket,"pair=-0.30,0.30;yaw=0.30",2500,10,0.296765256123,0.303978679307,0.303187119718,-0.0752035142808,-0.371968770404,1,0,0,positive,positive
stribeck_fade,yaw_rate,command_bucket,"pair=-0.35,0.35;yaw=0.35",2500,10,0.32375227432,0.332847513425,0.329681530735,-0.0719540871657,-0.395706361486,1,0,0,positive,positive
stribeck_fade,yaw_rate,command_bucket,"pair=-0.40,0.40;yaw=0.40",2500,10,0.352592495288,0.361456793869,0.362306927305,-0.089051089588,-0.441643584876,1,0,0,positive,positive
stribeck_fade,yaw_rate,command_bucket,"pair=-0.45,0.45;yaw=0.45",2500,10,0.361288597726,0.382785416284,0.385355223617,-0.170132758904,-0.53142135663,0.974,0.026,2.42861286637e-17,positive,positive
stribeck_fade,yaw_rate,command_bucket,"pair=-0.50,0.50;yaw=0.50",11500,19,0.392057776054,0.404448671095,0.409244991583,-0.110568576986,-0.50262635304,0.982434782609,0.0175652173913,-3.46944695195e-18,positive,positive
stribeck_fade,yaw_rate,command_bucket,"pair=-0.55,0.55;yaw=0.55",10250,14,0.402604447275,0.419126586448,0.420869799425,-0.168259490106,-0.570863937381,0.984682926829,0.0153170731707,1.38777878078e-17,positive,positive
stribeck_fade,yaw_rate,command_bucket,"pair=-0.60,0.60;yaw=0.60",9000,9,0.327317760104,0.410686395293,0.39891858318,-0.600310577189,-0.927628337293,0.904555555556,0.0954444444444,0,positive,positive
stribeck_fade,yaw_rate,command_bucket,"pair=-0.65,0.65;yaw=0.65",9000,9,0.184215706983,0.283083319077,0.35209527513,-1.42017546682,-1.60439117381,0.757333333333,0.242666666667,2.77555756156e-17,positive,positive
stribeck_fade,yaw_rate,command_bucket,"pair=-0.70,0.70;yaw=0.70",9000,9,-0.515571765363,-0.218686924306,1.009511625,-6.32536156774,-5.80978980238,0.331666666667,0.668333333333,0,negative,negative
stribeck_fade,yaw_rate,command_bucket,"pair=-0.75,0.75;yaw=0.75",9000,9,-1.39736778985,-0.888029020829,2.12454398094,-14.3499113214,-12.9525435315,0.0855555555556,0.914444444444,0,negative,negative
stribeck_fade,yaw_rate,command_bucket,"pair=-0.80,0.80;yaw=0.80",9000,9,-1.23061349235,-1.91679798531,3.04237782158,-25.6021924211,-24.3715789287,0.222111111111,0.777888888889,0,negative,negative
stribeck_fade,yaw_rate,command_bucket,"pair=0.00,0.00;yaw=0.00",21125,42,0.0245495045783,0.000779746045067,0.712598686225,0.127213694775,0.102664190197,0.504473372781,0.495526627219,0,positive,positive
stribeck_fade,yaw_rate,command_bucket,"pair=0.30,-0.30;yaw=-0.30",2500,10,-0.287724807378,-0.305779963662,0.298300924761,0.0945932159511,0.382318023329,0.0012,0.9988,0,negative,negative
stribeck_fade,yaw_rate,command_bucket,"pair=0.35,-0.35;yaw=-0.35",2500,10,-0.306025801136,-0.329568954418,0.319914751,0.121437474874,0.427463276011,0.0036,0.9964,0,negative,negative
stribeck_fade,yaw_rate,command_bucket,"pair=0.40,-0.40;yaw=-0.40",2500,10,-0.322636415093,-0.355270725406,0.355817988561,0.169318301741,0.491954716834,0.0548,0.9452,0,negative,negative
stribeck_fade,yaw_rate,command_bucket,"pair=0.45,-0.45;yaw=-0.45",2500,10,-0.329604460255,-0.376859780315,0.39197584944,0.243051639113,0.572656099368,0.1024,0.8976,0,negative,negative
stribeck_fade,yaw_rate,command_bucket,"pair=0.50,-0.50;yaw=-0.50",11500,19,-0.371736659864,-0.395306997619,0.396193557029,0.191488714472,0.563225374336,0.0262608695652,0.973739130435,0,negative,negative
stribeck_fade,yaw_rate,command_bucket,"pair=0.55,-0.55;yaw=-0.55",10250,14,-0.357369052382,-0.39375319447,0.38534463452,0.362819136287,0.720188188669,0.0242926829268,0.975707317073,0,negative,negative
stribeck_fade,yaw_rate,command_bucket,"pair=0.60,-0.60;yaw=-0.60",9000,9,-0.300816413606,-0.398273244789,0.377576112652,0.721348208746,1.02216462235,0.131777777778,0.868222222222,0,negative,negative
stribeck_fade,yaw_rate,command_bucket,"pair=0.65,-0.65;yaw=-0.65",9000,9,-0.0585667962626,-0.197843944916,0.397071830349,2.11462312124,2.17318991751,0.415555555556,0.584444444444,0,negative,negative
stribeck_fade,yaw_rate,command_bucket,"pair=0.70,-0.70;yaw=-0.70",9000,9,0.629061473356,0.276774362886,1.14269171511,6.75318420861,6.12412273525,0.691444444444,0.308555555556,0,positive,positive
stribeck_fade,yaw_rate,command_bucket,"pair=0.75,-0.75;yaw=-0.75",9000,9,1.6618293393,1.37051634925,2.25286035805,15.1955381197,13.5337087804,0.936777777778,0.0632222222222,-4.16333634234e-17,positive,positive
stribeck_fade,yaw_rate,command_bucket,"pair=0.80,-0.80;yaw=-0.80",9000,9,0.958721008613,1.75767216462,3.37353067876,25.1069324739,24.1482114653,0.784888888889,0.215111111111,2.77555756156e-17,positive,positive
stribeck_fade,yaw_rate,command_polarity,negative_yaw_command,76750,118,0.19490650707,-0.285657726844,1.47537747248,5.94809971508,5.75319320801,0.359609120521,0.640390879479,0,positive,negative
stribeck_fade,yaw_rate,command_polarity,positive_yaw_command,76750,118,-0.152662145361,0.332793493905,1.35343844313,-5.71587770973,-5.56321556436,0.678006514658,0.321993485342,0,negative,positive
stribeck_fade,yaw_rate,command_polarity,zero_yaw_command,21125,42,0.0245495045783,0.000779746045067,0.712598686225,0.127213694775,0.102664190197,0.504473372781,0.495526627219,0,positive,positive
stribeck_fade,yaw_rate,high_command,high_command,54000,54,0.0176764622842,0.0193685608562,2.32918787873,0.12969824867,0.112021786386,0.508740740741,0.491259259259,0,positive,positive
stribeck_fade,yaw_rate,high_command,low_command,120625,200,0.0232649457576,0.0156019952766,0.459113304373,0.111972831376,0.0887078856185,0.520804145078,0.479195854922,0,positive,positive
