candidate,mode,blend_gate,extra_opposing_yaw_torque_nm,total_opposing_yaw_torque_nm,left_command,right_command,lr_delta_command,max_abs_command,speed_knee_mps,util_knee,alpha,baseline_opposing_yaw_torque_nm
speed_force_partition,speed_force_partition,0.27252259864456185,0.03155985448864977,0.04635410448864977,0.4466980000561467,-0.4466980000561467,0.8933960001122934,0.4466980000561467,0.13,1.2,1.0,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.07480637185898559,0.021896634844509308,0.0366908848445093,0.39006746933421743,-0.39006746933421743,0.7801349386684349,0.39006746933421743,0.13,1.2,1.0,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.27252259864456185,0.03155985448864977,0.04635410448864977,0.4466980000561467,-0.4466980000561467,0.8933960001122934,0.4466980000561467,0.13,1.2,1.0,0.014794249999999998
speed_force_partition,speed_force_partition,0.34065324830570237,0.03488968453283517,0.049683934532835164,0.4662122043855897,-0.4662122043855897,0.9324244087711794,0.4662122043855897,0.13,1.2,1.25,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.09350796482373198,0.022810659977659582,0.037604909977659584,0.395424040983178,-0.395424040983178,0.790848081966356,0.395424040983178,0.13,1.2,1.25,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.34065324830570237,0.03488968453283517,0.049683934532835164,0.4662122043855897,-0.4662122043855897,0.9324244087711794,0.4662122043855897,0.13,1.2,1.25,0.014794249999999998
speed_only_partition,speed_only_partition,0.49811854313297976,0.042585672641567984,0.05737992264156798,0.5113139310436886,-0.5113139310436886,1.0226278620873772,0.5113139310436886,0.18,0.0,0.5,0.014794249999999998
speed_only_partition,speed_only_partition,0.7471778146994696,0.05475824180639788,0.06955249180639787,0.5826503051963454,-0.5826503051963454,1.1653006103926908,0.5826503051963454,0.18,0.0,0.75,0.014794249999999998
speed_only_partition,speed_only_partition,0.9962370862659595,0.06693081097122777,0.08172506097122777,0.6539866793490022,-0.6539866793490022,1.3079733586980045,0.6539866793490022,0.18,0.0,1.0,0.014794249999999998
speed_only_partition,speed_only_partition,1.0,0.06711472031698633,0.08190897031698632,0.6550644654532793,-0.6550644654532793,1.3101289309065587,0.6550644654532793,0.18,0.0,1.25,0.014794249999999998
speed_force_partition,speed_force_partition,0.4891406387394509,0.04214688487230285,0.056941134872302845,0.5087424501953935,-0.5087424501953935,1.017484900390787,0.5087424501953935,0.18,0.1,0.5,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.4803245487742554,0.04171600565150638,0.05651025565150637,0.5062173167668522,-0.5062173167668522,1.0124346335337044,0.5062173167668522,0.18,0.1,0.5,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.4891406387394509,0.04214688487230285,0.056941134872302845,0.5087424501953935,-0.5087424501953935,1.017484900390787,0.5087424501953935,0.18,0.1,0.5,0.014794249999999998
speed_force_partition,speed_force_partition,0.7337109581091763,0.05410006015250017,0.06889431015250017,0.5787930839239029,-0.5787930839239029,1.1575861678478059,0.5787930839239029,0.18,0.1,0.75,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.7204868231613831,0.053453741321305474,0.06824799132130548,0.5750053837810911,-0.5750053837810911,1.1500107675621822,0.5750053837810911,0.18,0.1,0.75,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.7337109581091763,0.05410006015250017,0.06889431015250017,0.5787930839239029,-0.5787930839239029,1.1575861678478059,0.5787930839239029,0.18,0.1,0.75,0.014794249999999998
speed_force_partition,speed_force_partition,0.9782812774789018,0.0660532354326975,0.0808474854326975,0.6488437176524122,-0.6488437176524122,1.2976874353048244,0.6488437176524122,0.18,0.1,1.0,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.9606490975485108,0.06519147699110456,0.07998572699110455,0.6437934507953297,-0.6437934507953297,1.2875869015906594,0.6437934507953297,0.18,0.1,1.0,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.9782812774789018,0.0660532354326975,0.0808474854326975,0.6488437176524122,-0.6488437176524122,1.2976874353048244,0.6488437176524122,0.18,0.1,1.0,0.014794249999999998
speed_force_partition,speed_force_partition,1.0,0.06711472031698633,0.08190897031698632,0.6550644654532793,-0.6550644654532793,1.3101289309065587,0.6550644654532793,0.18,0.1,1.25,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,1.0,0.06711472031698633,0.08190897031698632,0.6550644654532793,-0.6550644654532793,1.3101289309065587,0.6550644654532793,0.18,0.1,1.25,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,1.0,0.06711472031698633,0.08190897031698632,0.6550644654532793,-0.6550644654532793,1.3101289309065587,0.6550644654532793,0.18,0.1,1.25,0.014794249999999998
speed_force_partition,speed_force_partition,0.4701589438843417,0.041219169987262605,0.0560134199872626,0.5033056508435005,-0.5033056508435005,1.006611301687001,0.5033056508435005,0.18,0.18,0.5,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.44376872847198406,0.03992936969048496,0.05472361969048496,0.4957468787135397,-0.4957468787135397,0.9914937574270793,0.4957468787135397,0.18,0.18,0.5,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.4701589438843417,0.041219169987262605,0.0560134199872626,0.5033056508435005,-0.5033056508435005,1.006611301687001,0.5033056508435005,0.18,0.18,0.5,0.014794249999999998
speed_force_partition,speed_force_partition,0.7052384158265126,0.05270848782493981,0.0675027378249398,0.5706378848960635,-0.5706378848960635,1.141275769792127,0.5706378848960635,0.18,0.18,0.75,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.6656530927079761,0.05077378737977334,0.06556803737977333,0.5592997267011219,-0.5592997267011219,1.1185994534022439,0.5592997267011219,0.18,0.18,0.75,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.7052384158265126,0.05270848782493981,0.0675027378249398,0.5706378848960635,-0.5706378848960635,1.141275769792127,0.5706378848960635,0.18,0.18,0.75,0.014794249999999998
speed_force_partition,speed_force_partition,0.9403178877686834,0.06419780566261701,0.07899205566261701,0.6379701189486261,-0.6379701189486261,1.2759402378972522,0.6379701189486261,0.18,0.18,1.0,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.8875374569439681,0.06161820506906172,0.07641245506906172,0.6228525746887043,-0.6228525746887043,1.2457051493774085,0.6228525746887043,0.18,0.18,1.0,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.9403178877686834,0.06419780566261701,0.07899205566261701,0.6379701189486261,-0.6379701189486261,1.2759402378972522,0.6379701189486261,0.18,0.18,1.0,0.014794249999999998
speed_force_partition,speed_force_partition,1.0,0.06711472031698633,0.08190897031698632,0.6550644654532793,-0.6550644654532793,1.3101289309065587,0.6550644654532793,0.18,0.18,1.25,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,1.0,0.06711472031698633,0.08190897031698632,0.6550644654532793,-0.6550644654532793,1.3101289309065587,0.6550644654532793,0.18,0.18,1.25,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,1.0,0.06711472031698633,0.08190897031698632,0.6550644654532793,-0.6550644654532793,1.3101289309065587,0.6550644654532793,0.18,0.18,1.25,0.014794249999999998
speed_force_partition,speed_force_partition,0.43545681293978217,0.03952313158470563,0.05431738158470563,0.49336615258115735,-0.49336615258115735,0.9867323051623147,0.49336615258115735,0.18,0.28,0.5,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.3806777293272738,0.03684584846304016,0.05164009846304016,0.47767614762874844,-0.47767614762874844,0.9553522952574969,0.47767614762874844,0.18,0.28,0.5,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.43545681293978217,0.03952313158470563,0.05431738158470563,0.49336615258115735,-0.49336615258115735,0.9867323051623147,0.49336615258115735,0.18,0.28,0.5,0.014794249999999998
speed_force_partition,speed_force_partition,0.6531852194096732,0.05016443022110434,0.06495868022110433,0.5557286375025485,-0.5557286375025485,1.111457275005097,0.5557286375025485,0.18,0.28,0.75,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.5710165939909106,0.046148505538606145,0.06094275553860615,0.5321936300739353,-0.5321936300739353,1.0643872601478706,0.5321936300739353,0.18,0.28,0.75,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.6531852194096732,0.05016443022110434,0.06495868022110433,0.5557286375025485,-0.5557286375025485,1.111457275005097,0.5557286375025485,0.18,0.28,0.75,0.014794249999999998
speed_force_partition,speed_force_partition,0.8709136258795643,0.06080572885750305,0.07559997885750305,0.6180911224239397,-0.6180911224239397,1.2361822448478794,0.6180911224239397,0.18,0.28,1.0,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.7613554586545476,0.05545116261417213,0.07024541261417212,0.586711112519122,-0.586711112519122,1.173422225038244,0.586711112519122,0.18,0.28,1.0,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.8709136258795643,0.06080572885750305,0.07559997885750305,0.6180911224239397,-0.6180911224239397,1.2361822448478794,0.6180911224239397,0.18,0.28,1.0,0.014794249999999998
speed_force_partition,speed_force_partition,1.0,0.06711472031698633,0.08190897031698632,0.6550644654532793,-0.6550644654532793,1.3101289309065587,0.6550644654532793,0.18,0.28,1.25,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.9516943233181845,0.06475381968973812,0.07954806968973811,0.6412285949643088,-0.6412285949643088,1.2824571899286177,0.6412285949643088,0.18,0.28,1.25,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,1.0,0.06711472031698633,0.08190897031698632,0.6550644654532793,-0.6550644654532793,1.3101289309065587,0.6550644654532793,0.18,0.28,1.25,0.014794249999999998
speed_force_partition,speed_force_partition,0.3850426452701367,0.037059180176728185,0.05185343017672818,0.47892636118187787,-0.47892636118187787,0.9578527223637557,0.47892636118187787,0.18,0.4,0.5,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.2976356546458557,0.03278723465881295,0.04758148465881294,0.4538909639950405,-0.4538909639950405,0.907781927990081,0.4538909639950405,0.18,0.4,0.5,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.3850426452701367,0.037059180176728185,0.05185343017672818,0.47892636118187787,-0.47892636118187787,0.9578527223637557,0.47892636118187787,0.18,0.4,0.5,0.014794249999999998
speed_force_partition,speed_force_partition,0.577563967905205,0.046468503109138165,0.06126275310913816,0.5340689504036293,-0.5340689504036293,1.0681379008072587,0.5340689504036293,0.18,0.4,0.75,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.44645348196878354,0.04006058483226532,0.05485483483226532,0.4965158546233732,-0.4965158546233732,0.9930317092467464,0.4965158546233732,0.18,0.4,0.75,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.577563967905205,0.046468503109138165,0.06126275310913816,0.5340689504036293,-0.5340689504036293,1.0681379008072587,0.5340689504036293,0.18,0.4,0.75,0.014794249999999998
speed_force_partition,speed_force_partition,0.7700852905402734,0.05587782604154816,0.07067207604154815,0.5892115396253809,-0.5892115396253809,1.1784230792507617,0.5892115396253809,0.18,0.4,1.0,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.5952713092917113,0.0473339350057177,0.06212818500571769,0.5391407452517059,-0.5391407452517059,1.0782814905034117,0.5391407452517059,0.18,0.4,1.0,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.7700852905402734,0.05587782604154816,0.07067207604154815,0.5892115396253809,-0.5892115396253809,1.1784230792507617,0.5892115396253809,0.18,0.4,1.0,0.014794249999999998
speed_force_partition,speed_force_partition,0.9626066131753418,0.06528714897395815,0.08008139897395815,0.6443541288471324,-0.6443541288471324,1.2887082576942648,0.6443541288471324,0.18,0.4,1.25,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.7440891366146393,0.05460728517917007,0.06940153517917007,0.5817656358800388,-0.5817656358800388,1.1635312717600776,0.5817656358800388,0.18,0.4,1.25,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.9626066131753418,0.06528714897395815,0.08008139897395815,0.6443541288471324,-0.6443541288471324,1.2887082576942648,0.6443541288471324,0.18,0.4,1.25,0.014794249999999998
speed_force_partition,speed_force_partition,0.2999340961008686,0.03289956911400703,0.047693819114007024,0.4545492911417132,-0.4545492911417132,0.9090985822834264,0.4545492911417132,0.18,0.6,0.5,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.1806005081401454,0.027067237139361294,0.04186148713936129,0.4203693731398552,-0.4203693731398552,0.8407387462797103,0.4203693731398552,0.18,0.6,0.5,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.2999340961008686,0.03289956911400703,0.047693819114007024,0.4545492911417132,-0.4545492911417132,0.9090985822834264,0.4545492911417132,0.18,0.6,0.5,0.014794249999999998
speed_force_partition,speed_force_partition,0.4499011441513029,0.040229086515056446,0.05502333651505645,0.49750334534338253,-0.49750334534338253,0.9950066906867651,0.49750334534338253,0.18,0.6,0.75,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.2709007622102181,0.03148058855308784,0.04627483855308784,0.4462334683405952,-0.4462334683405952,0.8924669366811904,0.4462334683405952,0.18,0.6,0.75,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.4499011441513029,0.040229086515056446,0.05502333651505645,0.49750334534338253,-0.49750334534338253,0.9950066906867651,0.49750334534338253,0.18,0.6,0.75,0.014794249999999998
speed_force_partition,speed_force_partition,0.5998681922017371,0.04755860391610586,0.06235285391610586,0.5404573995450517,-0.5404573995450517,1.0809147990901034,0.5404573995450517,0.18,0.6,1.0,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.3612010162802908,0.03589393996681439,0.05068818996681439,0.4720975635413354,-0.4720975635413354,0.9441951270826708,0.4720975635413354,0.18,0.6,1.0,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.5998681922017371,0.04755860391610586,0.06235285391610586,0.5404573995450517,-0.5404573995450517,1.0809147990901034,0.5404573995450517,0.18,0.6,1.0,0.014794249999999998
speed_force_partition,speed_force_partition,0.7498352402521714,0.05488812131715527,0.06968237131715527,0.583411453746721,-0.583411453746721,1.166822907493442,0.583411453746721,0.18,0.6,1.25,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.45150127035036347,0.040307291380540934,0.055101541380540936,0.4979616587420755,-0.4979616587420755,0.995923317484151,0.4979616587420755,0.18,0.6,1.25,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.7498352402521714,0.05488812131715527,0.06968237131715527,0.583411453746721,-0.583411453746721,1.166822907493442,0.583411453746721,0.18,0.6,1.25,0.014794249999999998
speed_force_partition,speed_force_partition,0.21414243074960412,0.02870657130394392,0.04350082130394392,0.4299765607222256,-0.4299765607222256,0.8599531214444512,0.4299765607222256,0.18,0.85,0.5,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.09206037654997884,0.0227399102791094,0.0375341602791094,0.3950094179977901,-0.3950094179977901,0.7900188359955802,0.3950094179977901,0.18,0.85,0.5,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.21414243074960412,0.02870657130394392,0.04350082130394392,0.4299765607222256,-0.4299765607222256,0.8599531214444512,0.4299765607222256,0.18,0.85,0.5,0.014794249999999998
speed_force_partition,speed_force_partition,0.32121364612440617,0.03393958979996177,0.048733839799961765,0.4606442497141509,-0.4606442497141509,0.9212884994283018,0.4606442497141509,0.18,0.85,0.75,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.13809056482496826,0.02498959826271,0.03978384826271,0.4081935356274977,-0.4081935356274977,0.8163870712549954,0.4081935356274977,0.18,0.85,0.75,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.32121364612440617,0.03393958979996177,0.048733839799961765,0.4606442497141509,-0.4606442497141509,0.9212884994283018,0.4606442497141509,0.18,0.85,0.75,0.014794249999999998
speed_force_partition,speed_force_partition,0.42828486149920825,0.03917260829597963,0.05396685829597962,0.4913119387060763,-0.4913119387060763,0.9826238774121526,0.4913119387060763,0.18,0.85,1.0,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.18412075309995768,0.0272392862463106,0.04203353624631059,0.42137765325720516,-0.42137765325720516,0.8427553065144103,0.42137765325720516,0.18,0.85,1.0,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.42828486149920825,0.03917260829597963,0.05396685829597962,0.4913119387060763,-0.4913119387060763,0.9826238774121526,0.4913119387060763,0.18,0.85,1.0,0.014794249999999998
speed_force_partition,speed_force_partition,0.5353560768740103,0.044405626791997485,0.05919987679199748,0.5219796276980015,-0.5219796276980015,1.043959255396003,0.5219796276980015,0.18,0.85,1.25,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.2301509413749471,0.0294889742299112,0.0442832242299112,0.4345617708869127,-0.4345617708869127,0.8691235417738254,0.4345617708869127,0.18,0.85,1.25,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.5353560768740103,0.044405626791997485,0.05919987679199748,0.5219796276980015,-0.5219796276980015,1.043959255396003,0.5219796276980015,0.18,0.85,1.25,0.014794249999999998
speed_force_partition,speed_force_partition,0.1367315633741679,0.024923178173022413,0.039717428173022415,0.4078042859707451,-0.4078042859707451,0.8156085719414902,0.4078042859707451,0.18,1.2,0.5,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.037532271545556696,0.02007489353261884,0.03486914353261884,0.37939129916220055,-0.37939129916220055,0.7587825983244011,0.37939129916220055,0.18,1.2,0.5,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.1367315633741679,0.024923178173022413,0.039717428173022415,0.4078042859707451,-0.4078042859707451,0.8156085719414902,0.4078042859707451,0.18,1.2,0.5,0.014794249999999998
speed_force_partition,speed_force_partition,0.20509734506125185,0.028264500103579518,0.04305875010357951,0.42738583758693016,-0.42738583758693016,0.8547716751738603,0.42738583758693016,0.18,1.2,0.75,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.05629840731833505,0.02099207314297416,0.035786323142974155,0.3847663573741133,-0.3847663573741133,0.7695327147482266,0.3847663573741133,0.18,1.2,0.75,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.20509734506125185,0.028264500103579518,0.04305875010357951,0.42738583758693016,-0.42738583758693016,0.8547716751738603,0.42738583758693016,0.18,1.2,0.75,0.014794249999999998
speed_force_partition,speed_force_partition,0.2734631267483358,0.03160582203413662,0.046400072034136625,0.4469673892031152,-0.4469673892031152,0.8939347784062304,0.4469673892031152,0.18,1.2,1.0,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.07506454309111339,0.021909252753329483,0.03670350275332948,0.39014141558602605,-0.39014141558602605,0.7802828311720521,0.39014141558602605,0.18,1.2,1.0,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.2734631267483358,0.03160582203413662,0.046400072034136625,0.4469673892031152,-0.4469673892031152,0.8939347784062304,0.4469673892031152,0.18,1.2,1.0,0.014794249999999998
speed_force_partition,speed_force_partition,0.34182890843541974,0.03494714396469373,0.04974139396469372,0.4665489408193003,-0.4665489408193003,0.9330978816386006,0.4665489408193003,0.18,1.2,1.25,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.09383067886389174,0.0228264323636848,0.0376206823636848,0.39551647379793886,-0.39551647379793886,0.7910329475958777,0.39551647379793886,0.18,1.2,1.25,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.34182890843541974,0.03494714396469373,0.04974139396469372,0.4665489408193003,-0.4665489408193003,0.9330978816386006,0.4665489408193003,0.18,1.2,1.25,0.014794249999999998
speed_only_partition,speed_only_partition,0.4990964662772744,0.04263346783922091,0.057427717839220904,0.5115940310009203,-0.5115940310009203,1.0231880620018405,0.5115940310009203,0.26,0.0,0.5,0.014794249999999998
speed_only_partition,speed_only_partition,0.7486446994159116,0.05482993460287727,0.06962418460287727,0.5830704551321932,-0.5830704551321932,1.1661409102643865,0.5830704551321932,0.26,0.0,0.75,0.014794249999999998
speed_only_partition,speed_only_partition,0.9981929325545488,0.06702640136653362,0.08182065136653362,0.6545468792634659,-0.6545468792634659,1.3090937585269318,0.6545468792634659,0.26,0.0,1.0,0.014794249999999998
speed_only_partition,speed_only_partition,1.0,0.06711472031698633,0.08190897031698632,0.6550644654532793,-0.6550644654532793,1.3101289309065587,0.6550644654532793,0.26,0.0,1.25,0.014794249999999998
speed_force_partition,speed_force_partition,0.49010093615867517,0.04219381862699022,0.05698806862699021,0.5090175017345905,-0.5090175017345905,1.018035003469181,0.5090175017345905,0.26,0.1,0.5,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.4812675381479592,0.04176209348955759,0.056556343489557584,0.5064874108788338,-0.5064874108788338,1.0129748217576675,0.5064874108788338,0.26,0.1,0.5,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.49010093615867517,0.04219381862699022,0.05698806862699021,0.5090175017345905,-0.5090175017345905,1.018035003469181,0.5090175017345905,0.26,0.1,0.5,0.014794249999999998
speed_force_partition,speed_force_partition,0.7351514042380127,0.054170460784531214,0.06896471078453122,0.5792056612326983,-0.5792056612326983,1.1584113224653967,0.5792056612326983,0.26,0.1,0.75,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.7219013072219388,0.053522873078382285,0.06831712307838228,0.5754105249490633,-0.5754105249490633,1.1508210498981266,0.5754105249490633,0.26,0.1,0.75,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.7351514042380127,0.054170460784531214,0.06896471078453122,0.5792056612326983,-0.5792056612326983,1.1584113224653967,0.5792056612326983,0.26,0.1,0.75,0.014794249999999998
speed_force_partition,speed_force_partition,0.9802018723173503,0.06614710294207223,0.08094135294207222,0.649393820730806,-0.649393820730806,1.298787641461612,0.649393820730806,0.26,0.1,1.0,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.9625350762959184,0.06528365266720698,0.08007790266720698,0.6443336390192927,-0.6443336390192927,1.2886672780385855,0.6443336390192927,0.26,0.1,1.0,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.9802018723173503,0.06614710294207223,0.08094135294207222,0.649393820730806,-0.649393820730806,1.298787641461612,0.649393820730806,0.26,0.1,1.0,0.014794249999999998
speed_force_partition,speed_force_partition,1.0,0.06711472031698633,0.08190897031698632,0.6550644654532793,-0.6550644654532793,1.3101289309065587,0.6550644654532793,0.26,0.1,1.25,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,1.0,0.06711472031698633,0.08190897031698632,0.6550644654532793,-0.6550644654532793,1.3101289309065587,0.6550644654532793,0.26,0.1,1.25,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,1.0,0.06711472031698633,0.08190897031698632,0.6550644654532793,-0.6550644654532793,1.3101289309065587,0.6550644654532793,0.26,0.1,1.25,0.014794249999999998
speed_force_partition,speed_force_partition,0.47108197579925454,0.04126428242076068,0.056058532420760684,0.5035700286746206,-0.5035700286746206,1.0071400573492413,0.5035700286746206,0.26,0.18,0.5,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.44463995022485725,0.03997194994448655,0.054766199944486546,0.4959964169079701,-0.4959964169079701,0.9919928338159402,0.4959964169079701,0.26,0.18,0.5,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.47108197579925454,0.04126428242076068,0.056058532420760684,0.5035700286746206,-0.5035700286746206,1.0071400573492413,0.5035700286746206,0.26,0.18,0.5,0.014794249999999998
speed_force_partition,speed_force_partition,0.7066229636988819,0.05277615647518692,0.06757040647518692,0.5710344516427434,-0.5710344516427434,1.1420689032854867,0.5710344516427434,0.26,0.18,0.75,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.6669599253372859,0.050837657760775735,0.06563190776077574,0.5596740339927679,-0.5596740339927679,1.1193480679855359,0.5596740339927679,0.26,0.18,0.75,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.7066229636988819,0.05277615647518692,0.06757040647518692,0.5710344516427434,-0.5710344516427434,1.1420689032854867,0.5710344516427434,0.26,0.18,0.75,0.014794249999999998
speed_force_partition,speed_force_partition,0.9421639515985091,0.06428803052961315,0.07908228052961315,0.638498874610866,-0.638498874610866,1.276997749221732,0.638498874610866,0.26,0.18,1.0,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.8892799004497145,0.061703365577064906,0.0764976155770649,0.6233516510775655,-0.6233516510775655,1.246703302155131,0.6233516510775655,0.26,0.18,1.0,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.9421639515985091,0.06428803052961315,0.07908228052961315,0.638498874610866,-0.638498874610866,1.276997749221732,0.638498874610866,0.26,0.18,1.0,0.014794249999999998
speed_force_partition,speed_force_partition,1.0,0.06711472031698633,0.08190897031698632,0.6550644654532793,-0.6550644654532793,1.3101289309065587,0.6550644654532793,0.26,0.18,1.25,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,1.0,0.06711472031698633,0.08190897031698632,0.6550644654532793,-0.6550644654532793,1.3101289309065587,0.6550644654532793,0.26,0.18,1.25,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,1.0,0.06711472031698633,0.08190897031698632,0.6550644654532793,-0.6550644654532793,1.3101289309065587,0.6550644654532793,0.26,0.18,1.25,0.014794249999999998
speed_force_partition,speed_force_partition,0.4363117164594066,0.03956491429834015,0.054359164298340146,0.49361101685365255,-0.49361101685365255,0.9872220337073051,0.49361101685365255,0.26,0.28,0.5,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.38142508870017566,0.03688237504404401,0.05167662504404401,0.47789020875370286,-0.47789020875370286,0.9557804175074057,0.47789020875370286,0.26,0.28,0.5,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.4363117164594066,0.03956491429834015,0.054359164298340146,0.49361101685365255,-0.49361101685365255,0.9872220337073051,0.49361101685365255,0.26,0.28,0.5,0.014794249999999998
speed_force_partition,speed_force_partition,0.6544675746891099,0.05022710429155612,0.06502135429155612,0.5560959339112915,-0.5560959339112915,1.112191867822583,0.5560959339112915,0.26,0.28,0.75,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.5721376330502635,0.04620329541011192,0.06099754541011192,0.5325147217613668,-0.5325147217613668,1.0650294435227337,0.5325147217613668,0.26,0.28,0.75,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.6544675746891099,0.05022710429155612,0.06502135429155612,0.5560959339112915,-0.5560959339112915,1.112191867822583,0.5560959339112915,0.26,0.28,0.75,0.014794249999999998
speed_force_partition,speed_force_partition,0.8726234329188132,0.06088929428477209,0.07568354428477209,0.6185808509689307,-0.6185808509689307,1.2371617019378613,0.6185808509689307,0.26,0.28,1.0,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.7628501774003513,0.05552421577617982,0.07031846577617981,0.5871392347690307,-0.5871392347690307,1.1742784695380615,0.5871392347690307,0.26,0.28,1.0,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,0.8726234329188132,0.06088929428477209,0.07568354428477209,0.6185808509689307,-0.6185808509689307,1.2371617019378613,0.6185808509689307,0.26,0.28,1.0,0.014794249999999998
speed_force_partition,speed_force_partition,1.0,0.06711472031698633,0.08190897031698632,0.6550644654532793,-0.6550644654532793,1.3101289309065587,0.6550644654532793,0.26,0.28,1.25,0.014794249999999998
speed_force_partition_squared,speed_force_partition_squared,0.9535627217504393,0.06484513614224774,0.07963938614224773,0.6417637477766946,-0.6417637477766946,1.2835274955533893,0.6417637477766946,0.26,0.28,1.25,0.014794249999999998
positive_launch_overlay,positive_launch_overlay,1.0,0.06711472031698633,0.08190897031698632,0.6550644654532793,-0.6550644654532793,1.3101289309065587,0.6550644654532793,0.26,0.28,1.25,0.014794249999999998
