vf_mps,yaw_rate_radps,variant,baseline_opposing_yaw_torque_nm,extra_opposing_yaw_torque_nm,total_opposing_yaw_torque_nm,left_command,right_command,lr_delta_command,left_surface_mps,right_surface_mps,left_command_torque_nm,right_command_torque_nm,max_abs_command,command_outside_unit,contact_utilization_raw,limiter_activity_proxy,contact_projection_sensitive,low_speed_launch_sensitive,caveat
0.12,1.488888889,Baseline,0.022026994446088247,0.0,0.022026994446088247,0.32132369266625843,0.047749533374549125,0.2735741592917093,0.1830060555602575,0.0569939444397425,0.007001862113371215,0.00043813788662878505,0.32132369266625843,False,0.6029825265822837,0.0,False,False,current raw right-contact scrub approximation
0.12,1.488888889,ForceDomainStribeck,0.022026994446088247,0.06495012795294153,0.08697712239902977,0.7019587555008941,-0.3799876723172293,1.0819464278181234,0.1830060555602575,0.0569939444397425,0.01667895921842932,-0.009238959218429318,0.7019587555008941,False,0.6029825265822837,0.0,False,False,projected-force utilization Stribeck rewrite
0.12,1.488888889,C_combined_slip,0.022026994446088247,0.027767999906488185,0.049794994352576435,0.4840558492042136,-0.16208476602054872,0.6461406152247623,0.1830060555602575,0.0569939444397425,0.011139092323341277,-0.003699092323341276,0.4840558492042136,False,0.6029825265822837,0.0,False,False,prior combined-slip surface
0.12,1.488888889,Pade_static_yield_plus_C,0.022026994446088247,-0.010163738026504377,0.01186325641958387,0.26175991374412527,0.10731331229668227,0.154446601447443,0.1830060555602575,0.0569939444397425,0.005487539002197113,0.0019524609978028879,0.26175991374412527,False,0.6029825265822837,0.0,False,False,Pade static yield plus rational-gated moving combined-slip residual
0.12,2.133333333,Baseline,0.03156106666173525,0.0,0.03156106666173525,0.3805300405274228,-0.0585589573437582,0.439088997871181,0.2102773333192275,0.029722666680772503,0.008422369594192491,-0.0009823695941924937,0.3805300405274228,False,0.8639749632617107,0.0,False,False,current raw right-contact scrub approximation
0.12,2.133333333,ForceDomainStribeck,0.03156106666173525,0.06500956206841492,0.09657062873015017,0.7615134122721522,-0.43954232908848756,1.2010557413606398,0.2102773333192275,0.029722666680772503,0.01810832195057829,-0.010668321950578293,0.7615134122721522,False,0.8639749632617107,0.0,False,False,projected-force utilization Stribeck rewrite
0.12,2.133333333,C_combined_slip,0.03156106666173525,0.032436177318810454,0.06399724398054571,0.5706196797781126,-0.24864859659444805,0.8192682763725606,0.2102773333192275,0.029722666680772503,0.01325512431729995,-0.005815124317299953,0.5706196797781126,False,0.8639749632617107,0.0,False,False,prior combined-slip surface
0.12,2.133333333,Pade_static_yield_plus_C,0.03156106666173525,-0.013899769289141892,0.01766129737259336,0.29907154731871377,0.07000167872209359,0.22906986859662018,0.2102773333192275,0.029722666680772503,0.006351404972746526,0.0010885950272534711,0.29907154731871377,False,0.8639749632617107,0.0,False,False,Pade static yield plus rational-gated moving combined-slip residual
0.12,2.777777778,Baseline,0.041095138892176496,0.0,0.041095138892176496,0.4397363884804591,-0.3351467890147723,0.7748831774952314,0.237548611120515,0.0024513888794849975,0.009842877077218003,-0.007929487555807527,0.4397363884804591,False,1.124967400346126,0.12496740034612608,True,True,current raw right-contact scrub approximation
0.12,2.777777778,ForceDomainStribeck,0.041095138892176496,0.06497574143210198,0.10607088032427847,0.820521557074035,-0.7159319576083483,1.5364535146823832,0.237548611120515,0.0024513888794849975,0.019523790404550736,-0.01761040088314026,0.820521557074035,False,1.124967400346126,0.12496740034612608,True,True,projected-force utilization Stribeck rewrite
0.12,2.777777778,C_combined_slip,0.041095138892176496,0.0527066746080567,0.0938018135002332,0.7486196660588793,-0.6440300665931926,1.392649732652072,0.237548611120515,0.0024513888794849975,0.017695788600909087,-0.01578239907949861,0.7486196660588793,False,1.124967400346126,0.12496740034612608,True,True,prior combined-slip surface
0.12,2.777777778,Pade_static_yield_plus_C,0.041095138892176496,-0.018232171941637097,0.0228629669505394,0.3328881938526513,-0.22829859438696445,0.5611867882396158,0.237548611120515,0.0024513888794849975,0.007126415941942481,-0.005213026420532006,0.3328881938526513,False,1.124967400346126,0.12496740034612608,True,True,Pade static yield plus rational-gated moving combined-slip residual
0.12,3.422222222,Baseline,0.050629211107823494,0.0,0.050629211107823494,0.4989427363416234,-0.4696136341981894,0.9685563705398128,0.264819888879485,-0.024819888879484997,0.011263384558039278,-0.011263384558179032,0.4989427363416234,False,1.385959837025553,0.38595983702555303,True,False,current raw right-contact scrub approximation
0.12,3.422222222,ForceDomainStribeck,0.050629211107823494,0.06490652014490177,0.11553573125272526,0.8793222390830544,-0.8499931369396206,1.729315376022675,0.264819888879485,-0.024819888879484997,0.020933984416575478,-0.020933984416715234,0.8793222390830544,False,1.385959837025553,0.38595983702555303,True,False,projected-force utilization Stribeck rewrite
0.12,3.422222222,C_combined_slip,0.050629211107823494,0.06029256787895276,0.11092177898677626,0.8522825385309947,-0.8229534363875607,1.6752359749185555,0.264819888879485,-0.024819888879484997,0.020246539056220814,-0.02024653905636057,0.8522825385309947,False,1.385959837025553,0.38595983702555303,True,False,prior combined-slip surface
0.12,3.422222222,Pade_static_yield_plus_C,0.050629211107823494,-0.02111968561901134,0.029509525488812152,0.37517249729814417,-0.3458433951547102,0.7210158924528544,0.264819888879485,-0.024819888879484997,0.008116704866945369,-0.008116704867085123,0.37517249729814417,False,1.385959837025553,0.38595983702555303,True,False,Pade static yield plus rational-gated moving combined-slip residual
0.12,4.066666667,Baseline,0.060163283338264734,0.0,0.060163283338264734,0.5581490842946597,-0.5288199821457286,1.0869690664403882,0.2920911666807725,-0.05209116668077249,0.01268389204106479,-0.01268389204106479,0.5581490842946597,False,1.6469522741099683,0.6469522741099683,True,False,current raw right-contact scrub approximation
0.12,4.066666667,ForceDomainStribeck,0.060163283338264734,0.0648175488800517,0.12498083221831643,0.9380071780095955,-0.9086780758606645,1.84668525387026,0.2920911666807725,-0.05209116668077249,0.022341235827647785,-0.022341235827647785,0.9380071780095955,False,1.6469522741099683,0.6469522741099683,True,False,projected-force utilization Stribeck rewrite
0.12,4.066666667,C_combined_slip,0.060163283338264734,0.06511126292497628,0.12527454626324103,0.9397284658264,-0.910399363677469,1.850127829503869,0.2920911666807725,-0.05209116668077249,0.022384997086069232,-0.022384997086069232,0.9397284658264,False,1.6469522741099683,0.6469522741099683,True,False,prior combined-slip surface
