vf_mps,yaw_rate_radps,variant,baseline_opposing_yaw_torque_nm,extra_opposing_yaw_torque_nm,total_opposing_yaw_torque_nm,required_applied_bank_torque_nm,left_command,right_command,lr_delta_command,left_surface_mps,right_surface_mps,left_command_torque_nm,right_command_torque_nm,left_launch_torque_nm,right_launch_torque_nm,max_abs_command,command_outside_unit,contact_utilization_raw,limiter_activity_proxy,contact_projection_sensitive,low_speed_launch_sensitive,caveat
0.12,4.711111111,B_stribeck,0.06969735555391174,0.06091772655973753,0.13061508211364928,0.019460698120790657,0.9743589271082724,-0.9450298249593415,1.919388752067614,0.3193624444397425,-0.07936244443974252,0.02318069812079066,-0.02318069812079066,0.0,2.706939416597012e-112,0.9743589271082724,False,1.9079447107893954,0.9079447107893954,True,False,request-activated Stribeck scrub
0.12,5.355555556,B_stribeck,0.07923142778435298,0.06077306958963558,0.14000449737398857,0.02085965276642046,1.032717524384911,-1.00338842223598,2.036105946620891,0.34663372224102995,-0.10663372224102999,0.024579652766420462,-0.024579652766420462,0.0,2.073382958048759e-200,1.032717524384911,True,2.1689371478738106,1.1689371478738106,True,False,request-activated Stribeck scrub
0.12,6.0,B_stribeck,0.0887655,0.06061336433522112,0.14937886433522113,0.02225636532483179,1.090987932295455,-1.061658830146524,2.1526467624419787,0.373905,-0.133905,0.02597636532483179,-0.02597636532483179,0.0,2.297794875e-314,1.090987932295455,True,2.429929584553238,1.4299295845532378,True,False,request-activated Stribeck scrub
0.15,0.2,B_stribeck,0.00295885,0.0006260369993601362,0.003584886999360136,0.0005341221133329157,0.21024597469995626,0.16615952687808402,0.04408644782187224,0.1584635,0.14153649999999998,0.004254122113332916,0.0031858778866670845,0.0,0.0,0.21024597469995626,False,0.08099765281844126,0.0,False,False,request-activated Stribeck scrub
0.15,0.844444444,B_stribeck,0.012492922215646997,0.05905568443640175,0.07154860665204875,0.010660222483397349,0.6118746275597776,-0.28257126883888023,0.8944458963986579,0.18573477775897,0.11426522224103,0.014380222483397348,-0.006940222483397348,0.0,1.0752330801053565e-229,0.6118746275597776,False,0.3419900894978683,0.0,False,False,request-activated Stribeck scrub
0.15,1.488888889,B_stribeck,0.022026994446088247,0.05968698545195892,0.08171397989804717,0.012174789230393746,0.6747806649406511,-0.34547730621975375,1.020257971160405,0.21300605556025748,0.0869939444397425,0.015894789230393745,-0.008454789230393746,0.0,2.3886764038717688e-134,0.6747806649406511,False,0.6029825265822837,0.0,False,False,request-activated Stribeck scrub
0.15,2.133333333,B_stribeck,0.03156106666173525,0.059832729117504646,0.0913937957792399,0.013617011458335382,0.7348411319704944,-0.40553777324959683,1.1403789052200912,0.2402773333192275,0.0597226666807725,0.017337011458335383,-0.00989701145833538,0.0,7.677900511816081e-65,0.7348411319704944,False,0.8639749632617107,0.0,False,False,request-activated Stribeck scrub
0.15,2.777777778,B_stribeck,0.041095138892176496,0.05982140096201571,0.1009165398541922,0.015035831128509052,0.793981092168614,-0.4646777334477166,1.2586588256163307,0.267548611120515,0.032451388879484996,0.01875583112850905,-0.011315831128509053,0.0,3.570740714757893e-21,0.793981092168614,False,1.124967400346126,0.12496740034612608,True,False,request-activated Stribeck scrub
0.15,3.422222222,B_stribeck,0.050629211107823494,0.05975538189747249,0.11038459300529599,0.016446502248440745,0.8528005405490123,-0.618005140364754,1.4708056809137662,0.29481988887948496,0.005180111120515002,0.020166502248440746,-0.015129230691661406,0.0,0.0024027284432206605,0.8528005405490123,False,1.385959837025553,0.38595983702555303,True,True,request-activated Stribeck scrub
0.15,4.066666667,B_stribeck,0.060163283338264734,0.05966464126878616,0.11982792460705088,0.017853490037158522,0.9114751102594143,-0.8748137334933723,1.7862888437527866,0.3220911666807725,-0.02209116668077249,0.021573490037158524,-0.021573490060551294,0.0,2.3392770369191005e-11,0.9114751102594143,False,1.6469522741099683,0.6469522741099683,True,False,request-activated Stribeck scrub
0.15,4.711111111,B_stribeck,0.06969735555391174,0.05955709115584287,0.1292544467097546,0.019257973332663856,0.9700511692314221,-0.9333897915452583,1.9034409607766802,0.3493624444397425,-0.049362444439742525,0.022977973332663857,-0.022977973332663857,0.0,3.2952566474414315e-45,0.9700511692314221,False,1.9079447107893954,0.9079447107893954,True,False,request-activated Stribeck scrub
0.15,5.355555556,B_stribeck,0.07923142778435298,0.05943482189853965,0.13866624968289262,0.020660263584820416,1.0285409679196118,-0.9918795902334481,2.02042055815306,0.37663372224103,-0.07663372224102999,0.024380263584820417,-0.024380263584820417,0.0,6.7162576130308794e-105,1.0285409679196118,True,2.1689371478738106,1.1689371478738106,True,False,request-activated Stribeck scrub
0.15,6.0,B_stribeck,0.0887655,0.059298626068804004,0.148064126068804,0.022060478876677714,1.0869491509450304,-1.0502877732588667,2.137236924203897,0.40390499999999996,-0.103905,0.025780478876677716,-0.025780478876677716,0.0,1.9805971332553524e-190,1.0869491509450304,True,2.429929584553238,1.4299295845532378,True,False,request-activated Stribeck scrub
